scenario,cps,cps_name,pid,impacted_pids,linear_length_m,buffer_area_ha,portion_treated,wetland_area_ha,catchment_to_wetland_ratio,failed,cost_usd,treated_TN,removed_TN,treated_TP,removed_TP
3,340,Cover Crop,965,,,,,,,True,6951.238523706808,1017.7112894008736,74.84904802590748,75.11637490401816,4.206703579651605
3,590,Nutrient Management,168,,,,,,,False,1259.2046547721827,1961.9245776257962,686.8001128512958,20.75245239259932,5.044643285096989
3,329,Residue Management (No-Till),1518,,,,,,,False,262.8247258979853,274.42990254069616,9.05108514353287,6.338732306087636,1.4897499966768357
3,340,Cover Crop,1180,,,,,,,False,2424.0480691781713,245.3876431020952,99.43772980950062,234.38870116635874,39.36808633519926
3,329,Residue Management (No-Till),1352,,,,,,,False,777.4990731636072,382.7758838478104,23.233463852897803,3.8203477559632626,0.6823548467145775
3,329,Residue Management (No-Till),1130,,,,,,,True,0.01740615359467305,0.00401268476388798,0.00011603176573754797,0.0015710198485327195,4.819338431827113e-05
3,590,Nutrient Management,1779,,,,,,,False,1092.694650587889,752.6289812572644,283.49635128696906,28.196481896124588,9.158411066028343
3,329,Residue Management (No-Till),2660,,,,,,,True,381.19252757716947,73.06258713293346,1.3069035292102515,48.472697095483845,2.023441008902154
3,340,Cover Crop,2104,,,,,,,False,1062.181967811189,124.03454387695975,36.758421274283975,10.997585703656286,2.764336183902544
3,329,Residue Management (No-Till),2478,,,,,,,False,1848.9760736147064,2218.6096970241965,254.05732272452462,37.37889825558123,4.858686474229865
3,329,Residue Management (No-Till),2259,,,,,,,False,750.6052799362458,1995.0064613033287,124.79038950100065,18.163407728236216,4.398927087231155
3,329,Residue Management (No-Till),1860,,,,,,,True,63.54083635871615,131.87160944055577,2.508388931523614,7.9297288465295805,0.29328737401970023
3,590,Nutrient Management,289,,,,,,,False,381.74443337407087,12.518347274684755,3.8678202044924506,12.87316656282036,3.293300311574103
3,329,Residue Management (No-Till),483,,,,,,,False,636.0647165424514,325.6295264494783,20.57310656850329,9.907515282781917,2.20880561910458
3,340,Cover Crop,875,,,,,,,False,936.9849720137776,446.17991095172334,138.2219566355069,30.84654647615879,5.90487304869597
3,590,Nutrient Management,434,,,,,,,False,1531.7492425710948,527.1737593133198,200.61059118607315,2.8696700849096453,0.9445297549605877
3,329,Residue Management (No-Till),1965,,,,,,,False,2345.00941218636,2183.963114099672,214.08174204665613,44.42730870508101,10.909908345411
3,590,Nutrient Management,1135,,,,,,,True,692.79788963549,106.26404476437767,9.42323445863055,22.6307377298355,1.6999085257193147
3,329,Residue Management (No-Till),16,,,,,,,False,221.3946141595127,282.104409456728,25.36723493221063,29.23180270630426,5.938427480784267
3,340,Cover Crop,2026,,,,,,,False,3046.3415988082893,1079.5303589391476,258.51049116513684,18.718856735281847,4.250247308749303
3,590,Nutrient Management,1129,,,,,,,False,1731.897834042563,303.79695891028064,103.47596519762352,19.645051885851135,3.953929141750121
3,590,Nutrient Management,1479,,,,,,,False,502.139785141001,225.13941958585795,87.79954282893935,2.959732666296329,1.0811381578530863
3,590,Nutrient Management,996,,,,,,,False,6377.579116349494,3367.688050846809,1299.7616672650076,21.447336339749032,5.58769704972554
3,329,Residue Management (No-Till),2344,,,,,,,False,14.06491045022763,18.16527851879674,1.784601176214145,1.5929425926375518,0.3199760315191425
3,329,Residue Management (No-Till),691,,,,,,,False,160.75800631874966,73.79650068107094,5.649032080375926,10.989526632388236,1.965718801692669
3,340,Cover Crop,183,,,,,,,False,1159.206479933792,446.5947395201204,205.197406506949,29.906143003762555,5.054341949997361
3,590,Nutrient Management,1921,,,,,,,False,1913.6610931777548,1053.3819407101769,382.1753960942684,5.691118601071805,1.2550746241086073
3,329,Residue Management (No-Till),1191,,,,,,,True,247.27867381159797,78.05046761133427,1.7533713264402886,6.974162783284089,0.4604710195797667
3,340,Cover Crop,1124,,,,,,,False,1937.1812454025305,252.75235422818312,75.22639715728508,24.352700912449702,4.047526836081575
3,329,Residue Management (No-Till),2340,,,,,,,False,358.31190759446275,309.6849180324404,38.884886614657866,5.674485758004975,1.1375925960462097
3,329,Residue Management (No-Till),23,,,,,,,False,792.2274065099084,2369.4090396287475,314.104815226999,8.78154658744543,1.2633819951722574
