scenario,cps,cps_name,pid,impacted_pids,linear_length_m,buffer_area_ha,portion_treated,wetland_area_ha,catchment_to_wetland_ratio,failed,cost_usd,treated_TN,removed_TN,treated_TP,removed_TP
4,590,Nutrient Management,350,,,,,,,True,623.908763644015,106.93765713270105,10.257927706436789,2.2914708648278226,0.14789868417204347
4,340,Cover Crop,2019,,,,,,,False,4419.188887984306,904.4435007060532,373.3295478750535,83.18479456254177,18.126634318451135
4,590,Nutrient Management,2064,,,,,,,False,404.74931281381856,8.763685762918287,2.948983697706147,20.833993944646654,6.99479076469755
4,329,Residue Management (No-Till),676,,,,,,,False,819.3895887128355,401.31896572853356,24.078233309101705,28.44200759154331,5.161312491818848
4,590,Nutrient Management,995,,,,,,,True,387.10451291524646,200.63003277082632,20.652361193071297,1.2456120496623988,0.09336302704405097
4,329,Residue Management (No-Till),2604,,,,,,,False,218.98024220846995,35.63723720816196,3.319976405957572,4.799609649177919,0.9546548039354902
4,329,Residue Management (No-Till),1117,,,,,,,False,574.0750967814664,460.94505033285037,56.36064225550972,23.158001998178506,4.102243755576287
4,340,Cover Crop,1473,,,,,,,False,985.9625019513268,461.2078708219417,163.47942542405144,58.43231990172092,7.927566469572645
4,329,Residue Management (No-Till),2163,,,,,,,True,814.9340866079675,182.78386875787004,4.582327903205917,54.81566566711957,2.1930195177064538
4,329,Residue Management (No-Till),2337,,,,,,,False,321.7913074106007,53.53516139919224,5.3251318137116765,17.173464652956756,3.151941335751806
4,329,Residue Management (No-Till),909,,,,,,,False,1700.6230686533536,1217.8913206795391,102.28302443239784,47.642295239087645,8.438125790662886
4,329,Residue Management (No-Till),1389,,,,,,,False,481.7637910289009,958.1726152474372,117.22177145895569,48.422697281738394,9.981327226967592
4,329,Residue Management (No-Till),2046,,,,,,,False,3474.64947123784,4588.700819005905,411.7735851209946,879.4284126405084,156.87515917015435
4,329,Residue Management (No-Till),954,,,,,,,False,1526.9330581409954,1344.3075000238803,112.94931714226038,44.336127061526064,5.954730964518148
4,590,Nutrient Management,1799,,,,,,,True,1684.4196455525894,2240.370994404964,185.6702342861817,639.8729189713623,55.811459574945594
4,590,Nutrient Management,2518,,,,,,,True,1127.1263106130489,200.2687211924553,14.891377465697127,16.019210653887555,1.1700129504599435
4,329,Residue Management (No-Till),761,,,,,,,False,1740.5705026623737,622.4053528994795,83.66971649598693,104.11944997558658,15.178012387162616
4,329,Residue Management (No-Till),404,,,,,,,False,188.71211853496956,92.53573296492011,11.571104924681238,14.418457570001546,2.5213313067653
4,340,Cover Crop,2380,,,,,,,False,3123.748000645669,670.941144253752,305.41133370105905,13.822505566103962,2.882133183183567
4,329,Residue Management (No-Till),1808,,,,,,,False,529.8144839352284,261.59744810745457,31.602887783162316,29.482012423047486,3.9322913143084928
4,590,Nutrient Management,1794,,,,,,,False,1115.961050935666,283.26445874565945,100.30930769521291,39.70524454305359,11.923490298631878
4,329,Residue Management (No-Till),1841,,,,,,,False,84.86399391147286,127.29037474741392,11.108728373577947,38.293149384419664,7.96825770862376
4,329,Residue Management (No-Till),246,,,,,,,False,1410.042541875164,412.88397107795305,22.38426792165845,6.689021510138138,1.0250500475416648
4,329,Residue Management (No-Till),624,,,,,,,False,1124.3488566664075,1037.7399411002075,101.84343249871948,94.82130090062732,15.142456230460033
4,590,Nutrient Management,260,,,,,,,False,832.5456387421337,137.07338316557096,42.194980109298996,14.229352292684966,3.164438032746222
4,340,Cover Crop,577,,,,,,,False,2615.532729577625,351.33865157072415,127.99718420924378,53.78791833052191,7.470309685815113
4,329,Residue Management (No-Till),1861,,,,,,,True,1087.0851760252808,1599.0330038443294,24.985868008092854,12.688420506142213,0.6274312008049326
4,590,Nutrient Management,2074,,,,,,,True,2973.2507652130435,785.035785600989,74.79148309185358,3.4910262888585133,0.1971572781376774
4,590,Nutrient Management,1507,,,,,,,False,2512.6743862859807,1961.9450473869936,629.0743155826924,10.625351098505673,2.456119845927659
4,329,Residue Management (No-Till),120,,,,,,,False,1151.21450271543,719.8189094598384,75.2077481201687,52.9433729159245,10.919604337531888
4,329,Residue Management (No-Till),2239,,,,,,,False,417.0575665065035,383.17289046539923,23.61369971894081,6.7946344196540105,1.3090152479185746
4,590,Nutrient Management,52,,,,,,,False,2493.668673711609,6319.424090074192,2335.6167494683496,38.01002190041519,10.785933965359044
4,329,Residue Management (No-Till),1622,,,,,,,False,703.5936421753726,121.71482277507322,8.678594621591717,230.87001315756825,42.89183407717905
4,329,Residue Management (No-Till),1563,,,,,,,False,590.8266961099005,185.20880774813494,17.419970340697006,47.241062441504994,9.362059528743758
4,590,Nutrient Management,2061,,,,,,,False,561.3901025263267,629.43353738057,183.68124163177686,80.60994047900759,28.28377509288411
4,340,Cover Crop,1904,,,,,,,False,200.08231161316212,74.84421087615085,29.392313989263144,2.447436147585004,0.5725753114771475
4,590,Nutrient Management,808,,,,,,,False,819.2170005769452,391.2229185176292,167.18554115066718,93.35314414599965,26.49177440222241
4,590,Nutrient Management,1781,,,,,,,False,538.6205771654328,52.137639890280624,22.135385783907626,9.118763575779838,2.257442270563805
4,340,Cover Crop,708,,,,,,,False,1468.3479428422854,146.69583025039705,40.644988898834,48.09707504216635,11.351970382066336
4,329,Residue Management (No-Till),635,,,,,,,False,2843.5060380308614,1038.6661787718258,100.9435895358904,21.91591573040272,3.52738694386027
4,329,Residue Management (No-Till),1511,,,,,,,False,645.4223114038492,287.4575763774496,27.099329234087875,0.4632930833862248,0.09923772373934671
4,329,Residue Management (No-Till),1001,,,,,,,True,314.4429930091856,254.1075204956187,4.488473463866589,1.065827590880224,0.043645189944265014
4,329,Residue Management (No-Till),1549,,,,,,,False,714.2469117716067,334.8011245523373,21.18946202066301,6.168859857028998,1.4753616536897873
4,329,Residue Management (No-Till),694,,,,,,,False,832.392084919229,41.26151624736282,2.6669738597228423,9.93080559173728,1.5754871618513124
4,329,Residue Management (No-Till),2034,,,,,,,False,365.05753836188217,122.22461152682271,13.97860157861524,17.549031398858936,3.608028399518811
4,329,Residue Management (No-Till),2319,,,,,,,True,361.6876163849875,342.1171025948415,8.264118164177226,1.6270077580336317,0.048934759248319304
4,340,Cover Crop,348,,,,,,,False,2996.8240108580767,82.75249061272486,34.705498941366585,13.024652299241255,2.3617110114259274
4,340,Cover Crop,468,,,,,,,False,244.47491284342132,36.41368511139313,9.929921872594585,1.3341310433071831,0.3473375153768791
4,329,Residue Management (No-Till),123,,,,,,,True,734.7796385045334,2124.62469177472,39.586061960577176,20.060394969386284,0.7152122112290633
4,590,Nutrient Management,1965,,,,,,,False,5265.383529980881,297.33439948479935,92.6318521630621,110.23639434475751,31.30194052307725
4,340,Cover Crop,174,,,,,,,True,643.1744026410372,147.0906766761842,10.693983772817166,39.09949841021055,1.5762923103821191
4,340,Cover Crop,1815,,,,,,,False,3309.6856558323334,229.5285910166327,82.54793105605084,19.015430997572004,4.979735890699949
4,329,Residue Management (No-Till),2290,,,,,,,True,177.68151262364293,308.84000518479553,6.96200459779477,15.426781757356132,0.7945140537682883
4,329,Residue Management (No-Till),549,,,,,,,False,2062.2147353999744,4429.908334103682,356.67835532065544,49.85593206601979,7.891372868957163
4,329,Residue Management (No-Till),470,,,,,,,True,738.0291723620453,200.10603381453458,5.0531903405015735,13.109550435134002,0.6769074602472818
4,590,Nutrient Management,659,,,,,,,False,173.90894217694645,53.57784773516875,15.429878746325237,1.2558414994019613,0.3011063671570125
4,590,Nutrient Management,1125,,,,,,,False,1.7903371026953248,2.7379467335239878,0.9047764846208478,0.02686652738165709,0.00668991809541191
4,329,Residue Management (No-Till),1448,,,,,,,False,552.0258282165377,742.863080992965,49.12287997807114,121.6443877450124,22.504260555923125
4,590,Nutrient Management,2633,,,,,,,False,628.6022423932185,308.88561390463286,129.39860634403743,25.719896799553922,7.256792140686976
4,329,Residue Management (No-Till),2507,,,,,,,False,867.4334463989048,891.3709275212374,88.70841800501893,4.412894477305715,0.764693176294083
4,329,Residue Management (No-Till),1409,,,,,,,False,569.5005689575042,636.889158059915,71.84196671776064,7.8394411355031135,1.1259524361504736
4,590,Nutrient Management,1866,,,,,,,True,1546.2175919078152,24.1565695119,2.2629672960748235,14.818520992791594,0.8953497358168317
4,329,Residue Management (No-Till),309,,,,,,,False,2612.335938380995,430.70618426915394,20.40658071856876,243.84008803800404,35.90409831564888
4,590,Nutrient Management,1214,,,,,,,False,2055.286101417996,1276.3688922198908,441.20688795610874,15.685934133946589,4.4215143476172125
4,340,Cover Crop,1203,,,,,,,False,291.76640533162305,16.21244080526973,5.94784573634121,13.640039512526778,2.8525878509503135
4,329,Residue Management (No-Till),2478,,,,,,,False,2188.4827291968877,1234.7186577125697,144.0989210636131,52.790043259328144,11.018790113899811
4,329,Residue Management (No-Till),1354,,,,,,,False,572.84899529233,483.8786199871402,36.590449701311854,56.60303054289398,13.142387195029318
4,590,Nutrient Management,1076,,,,,,,True,5624.888771412071,2376.0032157942155,190.49377088241718,11.110521517659317,0.8442763201553964
4,590,Nutrient Management,657,,,,,,,True,2742.659957615739,822.8751432969877,75.5628308680354,10.146678029735172,0.7018170167758276
4,590,Nutrient Management,1935,,,,,,,False,2029.366030902864,746.0174428862227,322.7799949074517,71.5953560293804,19.961402391838913
4,329,Residue Management (No-Till),1691,,,,,,,False,1286.2684739054932,2992.4739234381877,193.8995552687599,20.60254823495674,3.7179340393381577
4,329,Residue Management (No-Till),1368,,,,,,,True,1201.6668333019147,1874.2437989006485,50.11694701508201,33.13251329001274,1.6004668180369168
4,329,Residue Management (No-Till),2510,,,,,,,False,876.0130003381335,664.9937006728485,32.04840510847211,27.306957669224605,5.209613680223567
4,340,Cover Crop,1937,,,,,,,True,2098.283515162648,859.6886625929955,66.96007789090542,8.44530428471852,0.5828917011253267
4,329,Residue Management (No-Till),2098,,,,,,,False,1097.4182235064093,430.43862057683225,51.33040045510905,99.6743446762831,18.33880912115372
4,340,Cover Crop,259,,,,,,,False,5106.592500815281,358.41873675646787,103.24561474456245,119.55770943413313,24.87419227320108
4,329,Residue Management (No-Till),1369,,,,,,,False,989.9768405281832,3058.541920885529,254.91088852715848,24.914303843008323,4.346762238922518
4,590,Nutrient Management,1421,,,,,,,False,240.00450953230094,40.71754400184104,12.219461023254036,12.82734834190421,2.6247824291359705
4,590,Nutrient Management,1480,,,,,,,False,1997.6051593047587,115.01938921988209,32.25957241417762,30.048138069862432,5.757319002571966
4,329,Residue Management (No-Till),1401,,,,,,,False,493.7821646745052,419.24816775972243,44.385474430062104,36.68232430779907,4.115057498556221
4,329,Residue Management (No-Till),2342,,,,,,,False,566.9816170859142,1350.8638306349212,51.14718277548512,9.50159198034149,1.387109815164304
4,329,Residue Management (No-Till),1640,,,,,,,True,1976.0446181955958,3649.807519784497,84.57907736501029,35.99684197634229,1.6283559962736853
4,590,Nutrient Management,2343,,,,,,,False,3029.4838584166127,427.21224084801855,158.8137361454272,13.407388399191067,4.1525262639633125
4,329,Residue Management (No-Till),1430,,,,,,,False,948.2272590437016,331.65323644581434,26.11109993339218,132.66167124680356,19.162422055822148
4,329,Residue Management (No-Till),1120,,,,,,,False,143.35681365374165,424.1868386940165,44.543339168610636,8.740244910151256,1.2378531961991472
4,590,Nutrient Management,1274,,,,,,,False,1940.5880377636865,936.7688474141386,264.64679154633154,67.91727445404413,16.890769993856182
4,329,Residue Management (No-Till),1072,,,,,,,False,1114.1615990182445,738.7725032484472,53.27944310104139,113.19417273958476,29.30967247599609
4,590,Nutrient Management,1390,,,,,,,True,731.5890322824821,116.00539274964291,11.721553485589935,5.269949272631496,0.3910345362846601
4,340,Cover Crop,839,,,,,,,False,786.1326417773656,549.3826602218803,243.85792831351426,1.2286590469959418,0.23580040658153464
4,329,Residue Management (No-Till),474,,,,,,,True,4405.153693394684,1548.779650442842,40.04387358936404,311.36569132702164,14.222327442731014
4,329,Residue Management (No-Till),1659,,,,,,,False,606.3334473925205,391.68870436393894,31.854666566418274,27.80580635006705,5.806871110098901
4,590,Nutrient Management,89,,,,,,,False,1925.356829030314,1501.3897245900391,543.2198577256503,48.20531988737726,12.000502087877248
4,329,Residue Management (No-Till),1450,,,,,,,False,156.5746834895804,131.01537678444214,8.990584773076648,20.2407913687365,3.3850698250546607
4,340,Cover Crop,382,,,,,,,False,1383.3247667866701,920.9150245294242,327.4391943998736,12.072621200457158,1.6025930656174003
4,329,Residue Management (No-Till),464,,,,,,,True,417.3010667256414,185.58879367223383,4.478436597614027,62.34913735999613,2.6389357898732206
4,340,Cover Crop,338,,,,,,,False,2770.1344171601713,1156.6641815458102,428.57086916777126,12.450003768493145,2.1910773571995015
4,340,Cover Crop,1341,,,,,,,False,2406.13391020606,10.610732338794904,3.5311459352573435,22.15907169212493,3.0535371407312675
4,329,Residue Management (No-Till),1445,,,,,,,True,1262.2144680833037,1332.9544888792198,31.391946079957293,7.890198623307597,0.31968628202243576
4,329,Residue Management (No-Till),2395,,,,,,,False,1326.3978932101313,741.4143099174712,63.34090759328452,16.873319790267015,2.222784038627334
4,590,Nutrient Management,2179,,,,,,,False,930.4656069011013,224.84990572363623,78.90649568695349,37.08874407279457,10.22620796671904
4,340,Cover Crop,1775,,,,,,,False,1575.3734496879053,571.7191355595868,255.1461295175527,34.290517585254875,8.064830724846383
4,340,Cover Crop,1321,,,,,,,False,8348.09223780472,718.0215740406085,214.8472949050754,54.077204863529076,5.7504457853923645
4,340,Cover Crop,2571,,,,,,,False,3325.0371870692034,407.15888240432565,131.69964537426077,109.98597177611407,17.68553613699904
4,340,Cover Crop,663,,,,,,,True,4190.109759712155,488.5174431977193,40.51984594096262,70.6270687405414,4.637980727674149
4,329,Residue Management (No-Till),2572,,,,,,,False,511.65755007551513,748.1650274676288,54.61699664605671,10.24197403086772,2.224368849225502
4,329,Residue Management (No-Till),1663,,,,,,,False,747.6629161757597,1981.0284266254168,186.7007999747864,18.94396421191463,4.687965350935408
4,340,Cover Crop,961,,,,,,,False,1356.4538409357822,245.77327326446382,68.3647937418111,3.154344450538719,0.6282649524493304
4,329,Residue Management (No-Till),1865,,,,,,,False,166.57655432957057,308.8970617854566,27.090471038814023,12.854968050245475,3.042821293325743
4,656,Constructed Wetland,2338,,,,,2.764542617998317,5.076642337334209,False,448006.1489547274,2222.190073747197,632.8502479221623,52.16669307896738,15.523923419108486
4,329,Residue Management (No-Till),194,,,,,,,False,1240.876475900455,1198.8743238929835,123.70932149888932,44.16245152834662,5.814017539341211
4,329,Residue Management (No-Till),2412,,,,,,,True,281.01787536141455,278.98762935544806,7.0299641677137625,9.132068745373301,0.4613698493120059
4,590,Nutrient Management,1108,,,,,,,False,92.40187183125637,60.7291505868408,23.9941463563768,2.8059426761622723,0.7290480554862173
4,329,Residue Management (No-Till),1065,,,,,,,False,363.29692879161695,202.4298385377323,14.456936735426996,4.308927144321655,0.892006964624798
4,329,Residue Management (No-Till),2348,,,,,,,False,370.6733178011735,76.45412833760244,7.942932506564179,153.1351273824723,21.658442177193468
4,590,Nutrient Management,1595,,,,,,,False,2383.6642252025285,261.55615515763554,73.70539506203212,42.390636580058434,11.646448063389629
4,329,Residue Management (No-Till),609,,,,,,,False,260.96217255856294,484.7878871427009,59.33242155604561,2.3708194320039166,0.5218549449842014
4,590,Nutrient Management,275,,,,,,,False,2117.431141750304,1944.065827892052,688.6523776902122,41.1184510833956,10.363807542868232
4,340,Cover Crop,2508,,,,,,,False,1266.5338765086362,292.55405384019537,129.39130194340416,6.7474761353290145,1.132948919886822
4,329,Residue Management (No-Till),14,,,,,,,False,2773.325306971129,1424.001219819647,69.03369409929978,26.82377014868707,5.796014097237508
4,329,Residue Management (No-Till),942,,,,,,,False,682.2182369272825,413.66521849877347,33.12443024268438,31.000800222388403,5.119342146687714
4,329,Residue Management (No-Till),1899,,,,,,,False,178.07268655802022,9.16222196577162,0.7777800772979161,4.4150984339439,0.9127670412660155
4,329,Residue Management (No-Till),1999,,,,,,,False,635.798216027001,2073.3760596548673,178.32216227809155,71.17792171278926,8.841229031150089
4,329,Residue Management (No-Till),591,,,,,,,False,527.9633584610538,263.7089696725118,30.60881076084562,15.585192040322221,2.6137864759084932
4,590,Nutrient Management,53,,,,,,,False,1043.9419121253966,98.80457290917064,32.23348997333911,57.07869440047164,18.148717459776613
4,340,Cover Crop,1010,,,,,,,True,1313.5795675552793,874.5764723288438,72.32352414666708,2.9117884232128537,0.1511925815487411
4,329,Residue Management (No-Till),2071,,,,,,,False,147.24493398755698,106.61426660155229,10.423999176875252,5.282600346932546,0.8938578801575024
4,590,Nutrient Management,1544,,,,,,,False,991.6321549989387,280.1414333288514,99.43733072684127,21.56142859184589,6.947868132528645
4,590,Nutrient Management,1679,,,,,,,False,2153.989726573421,787.9161492597239,297.32459040909094,14.070766808330516,4.81155847354911
4,340,Cover Crop,1109,,,,,,,False,869.2871885230735,57.5914954036078,15.720285682020007,75.47046627222906,11.557070685151876
4,590,Nutrient Management,487,,,,,,,True,1096.8510947877248,244.7729071877132,20.85322075477924,9.703252870888955,0.7115492116526012
4,329,Residue Management (No-Till),2327,,,,,,,True,590.270922269933,2736.1360072391153,41.37781185059079,10.851180782936197,0.5412724871738753
4,590,Nutrient Management,1146,,,,,,,False,3122.771359486335,822.1213278933612,281.26819615761127,16.395949008123864,4.163863626259558
4,590,Nutrient Management,1380,,,,,,,False,701.1867352254068,54.528260306227985,20.078578181957823,0.15979822193347074,0.036246230079741225
4,590,Nutrient Management,677,,,,,,,False,584.9432860458592,290.5483581830752,87.21580422141646,24.776854017776646,7.971157602258255
4,329,Residue Management (No-Till),2527,,,,,,,False,1248.6992133236674,1635.6773337275854,189.75131495265447,2.7680863507522915,0.6126703967415561
4,329,Residue Management (No-Till),2389,,,,,,,False,500.1104656448693,142.00944123446118,13.539814971796643,37.34251134356952,6.730488460545287
4,590,Nutrient Management,29,,,,,,,False,4320.73270812956,4427.389417959538,1892.3334719217446,49.661071750664284,12.814158652516545
4,329,Residue Management (No-Till),2230,,,,,,,False,802.7232852494035,594.672910110929,35.91088085079357,142.16490398452532,25.088668815049157
4,340,Cover Crop,1763,,,,,,,False,2032.9514163975825,283.1411100497065,133.58939849087128,61.87643973852135,6.341092012335729
4,340,Cover Crop,453,,,,,,,False,14536.83984653101,5008.2578169153985,1832.0914069362382,197.78775997236616,32.216952741604736
4,329,Residue Management (No-Till),968,,,,,,,False,339.7530696139701,350.78979032712124,24.927728777674194,6.985469288716277,1.248294219189714
4,656,Constructed Wetland,1641,,,,,0.7026118478873378,2.1117269279368274,True,55674.32943700583,228.08504308791646,16.563401703430504,0.6242775705607418,0.03889474738572588
4,329,Residue Management (No-Till),2159,,,,,,,False,300.37685218912907,720.737171413444,99.33057620828106,0.3383866318587852,0.06385788649611758
4,340,Cover Crop,1278,,,,,,,True,7682.571821129844,1691.293883642959,154.194478387976,44.51644326066959,1.6866001628564313
4,590,Nutrient Management,1665,,,,,,,False,800.3503193739874,111.07341508463381,40.55417315503403,177.28501923404585,49.10039298644063
4,590,Nutrient Management,2181,,,,,,,False,1559.818187415379,80.8346518810213,35.76439923844204,61.8756053906717,15.993532530963968
4,340,Cover Crop,1839,,,,,,,True,1105.914178155973,84.59143770594352,6.720728565430257,9.248593372150646,0.4454969952225274
4,590,Nutrient Management,25,,,,,,,False,1049.0352499036603,643.8609901959427,253.71698773256958,12.008383152451582,3.601360073577742
4,340,Cover Crop,2296,,,,,,,False,1507.8389107805212,71.27623487166055,28.704862064554888,10.434338599797886,1.766269728797037
4,590,Nutrient Management,1787,,,,,,,False,319.3792807883396,160.8613434590829,45.39054874304361,17.433401711366116,4.756979109909762
4,340,Cover Crop,1808,,,,,,,False,1218.401973226926,229.99456032429228,88.30972701708232,25.549721108738993,5.485463470763085
4,329,Residue Management (No-Till),198,,,,,,,False,374.941677678795,41.647997543232634,5.420175316449041,167.21280886467608,29.93278453674171
4,340,Cover Crop,197,,,,,,,False,2327.7517714966016,1863.962310780117,615.2190971256241,3.4905010394499483,0.4083350615040229
4,329,Residue Management (No-Till),1569,,,,,,,False,444.09774503023664,222.28971473306467,21.2090151560794,9.697331521529298,1.724477135322671
4,329,Residue Management (No-Till),1795,,,,,,,False,356.98579788803244,612.1505918021464,44.19511957155514,19.158387979878057,2.435259085641332
4,340,Cover Crop,1151,,,,,,,False,1285.6954243719754,378.6082050733049,108.76602166935815,7.6721395450719045,1.4278180267787035
4,340,Cover Crop,578,,,,,,,False,1138.89287617294,343.7008230468425,142.40193298313363,109.8614916961996,25.14576882011992
4,329,Residue Management (No-Till),849,,,,,,,False,680.6220421932761,151.802724147345,7.233015150916841,33.64024864717129,5.886850462136039
4,329,Residue Management (No-Till),88,,,,,,,False,2054.896778731413,495.2595948105523,54.93633421572017,45.98766329428389,6.162234808912121
4,590,Nutrient Management,1574,,,,,,,False,5614.271463579276,1173.4888019651876,395.0873683027403,203.0075060472229,45.465645849031986
4,329,Residue Management (No-Till),764,,,,,,,False,89.7080700369871,67.2550166633388,7.060903776641679,13.527923368644466,2.688148412565769
4,340,Cover Crop,2283,,,,,,,False,2427.326770149228,614.5659110866391,233.66218945144064,64.05940507006845,13.777487944952567
4,590,Nutrient Management,67,,,,,,,False,281.76400813329434,31.832457632004576,12.41848856169176,16.780477763493728,4.1531353377228335
4,590,Nutrient Management,2449,,,,,,,True,1228.0963531292778,199.9592559308822,18.815316368273173,39.325418847298785,2.687931495283225
