scenario,cps,cps_name,pid,impacted_pids,linear_length_m,buffer_area_ha,portion_treated,wetland_area_ha,catchment_to_wetland_ratio,failed,cost_usd,treated_TN,removed_TN,treated_TP,removed_TP
1,329,Residue Management (No-Till),650,,,,,,,False,594.2434373197425,584.4213178844697,55.09166731729837,172.45968335020325,31.050597522979086
1,329,Residue Management (No-Till),276,,,,,,,False,969.5253461447356,961.6328048980492,75.42684385449053,5.982166177205193,1.0400661107356288
1,590,Nutrient Management,388,,,,,,,False,334.58573127304226,363.8302046677243,142.5212450443786,7.992499739644478,1.7089213133136727
1,329,Residue Management (No-Till),1110,,,,,,,False,720.3456785450055,231.63962013645065,19.353518288406843,18.173661788126527,3.2602922973708544
1,329,Residue Management (No-Till),1727,,,,,,,False,449.8447547175364,406.7788174201087,28.54189466728584,32.44444915932099,5.342101972416498
1,329,Residue Management (No-Till),1826,,,,,,,False,1158.0742574126982,1684.6360317135095,177.50137996608663,23.391931584427315,4.675313754451731
1,340,Cover Crop,486,,,,,,,False,867.0001974351289,1209.0994450973699,347.0179533174762,104.03829066555578,17.94823627124172
1,590,Nutrient Management,2261,,,,,,,False,1542.1409801683271,1421.1955202079967,386.91971970246095,148.58959959325497,42.24285294122128
1,329,Residue Management (No-Till),2271,,,,,,,False,762.0752547211171,296.224617996751,21.98025859883722,96.79068239571112,16.728829337021512
1,329,Residue Management (No-Till),23,,,,,,,False,863.695476595607,1269.977258760872,107.4310298066431,39.80261877642111,5.286844269823459
1,329,Residue Management (No-Till),1696,,,,,,,False,744.5415967794785,569.695698653684,52.243046170692864,13.110075294057749,2.785114001370425
1,590,Nutrient Management,2456,,,,,,,False,691.6459195006724,29.461709787424724,8.179845797630273,21.77772293121864,7.108864444637737
1,590,Nutrient Management,1816,,,,,,,True,592.2850833120682,580.615238485287,41.16184291504089,1.868409169835082,0.1065023874701537
1,329,Residue Management (No-Till),707,,,,,,,False,729.2677329350666,611.9268323738924,53.816275174217196,29.44725573201638,6.347316037618771
1,329,Residue Management (No-Till),805,,,,,,,False,142.17233263832384,130.72953810881558,9.39183032903954,4.03215986854461,0.5870334838586877
1,329,Residue Management (No-Till),1310,,,,,,,False,346.79099077211276,241.7498699731889,21.09483767365565,24.21387454189103,3.2390700100039105
1,590,Nutrient Management,1590,,,,,,,False,863.0163253353454,76.01630942610386,31.710815372227255,3.9082541594667846,1.4154956021538152
1,340,Cover Crop,2499,,,,,,,False,986.0751035148115,251.3465959662375,105.23586368891209,3.481260948472351,0.6648145041921902
1,329,Residue Management (No-Till),1338,,,,,,,True,491.1125138904467,291.8759446433054,4.081289586850576,20.245634084897006,1.2094723744529028
1,329,Residue Management (No-Till),2672,,,,,,,False,53.81337243385997,45.13931487215816,2.2559352598085263,0.9182771094238881,0.11590236162151506
1,329,Residue Management (No-Till),1943,,,,,,,True,354.8886690506753,181.890150943774,3.6089057560956217,27.539365544325207,1.331531473799447
1,329,Residue Management (No-Till),2675,,,,,,,True,202.4141099300815,31.9240155899841,0.8088178799071618,37.7985125311122,1.847977696513509
1,590,Nutrient Management,2421,,,,,,,False,1687.0013006007396,68.25391256331706,21.958940786118475,12.685510391285497,3.2095707313217257
1,329,Residue Management (No-Till),1650,,,,,,,False,558.0986822532769,453.1178960238665,35.48061164437148,11.934786262103998,1.5033568206609638
1,329,Residue Management (No-Till),1039,,,,,,,False,1417.8376628034252,3218.4691141036155,374.8370997250798,20.932746655334274,3.7422402753059614
1,590,Nutrient Management,1094,,,,,,,False,1387.37834403697,252.07647098188585,90.94387741236655,92.68436200297893,22.031187552950538
1,340,Cover Crop,1606,,,,,,,False,2572.018780280665,116.77732896321008,46.11618457696436,4.63379971476609,0.8854332777439502
1,329,Residue Management (No-Till),2349,,,,,,,False,140.41353269590837,131.26220888530548,10.544046287216112,0.4953356657805543,0.08743538340901716
1,340,Cover Crop,1902,,,,,,,True,85.21098498994472,13.922216157671444,1.2622795166380105,7.670551553589104,0.315414746876713
1,340,Cover Crop,253,,,,,,,False,617.2032790068242,777.5406476974217,253.60567227440367,5.020238394985361,0.8038424254643061
1,590,Nutrient Management,2662,,,,,,,False,767.6689155025027,581.0218565553092,198.5007870512265,0.0652615184404708,0.02543287660120013
1,329,Residue Management (No-Till),1670,,,,,,,True,406.8629938839609,343.0531057924591,8.048342855549977,11.442582329291515,0.3691430712016485
1,329,Residue Management (No-Till),673,,,,,,,True,1406.9628654365588,183.56052677152928,3.2352790882592273,21.293555311018693,1.1416267380913465
1,329,Residue Management (No-Till),1191,,,,,,,False,278.9053828181696,279.4721345491948,27.173250176688832,11.984413754403619,2.2026608637047107
