scenario,cps,pid,impacted_pids,efficiency_json,linear_length_m,buffer_area_ha,portion_treated,wetland_area_ha,catchment_to_wetland_ratio,cost_usd,treated_TN,removed_TN,treated_TP,removed_TP
1,329,1667,,"{""TN"":0.18643782719511498,""TP"":0.1363584201472348}",,,,,,103.5839294981377,490.2214073759872,91.39581403571037,0.028990191507323786,0.003953056713704455
1,340,939,,"{""TN"":0.2972529609542071,""TP"":0.42740233088163165}",,,,,,375.9011878191195,249.6099190201674,74.19728751228462,8.904309286261704,3.80572254383921
1,329,893,,"{""TN"":0.0947814302723709,""TP"":0.4576624560066195}",,,,,,251.33704200351477,354.85509713982714,33.63367364635393,12.594396857040788,5.763982597515336
1,340,272,,"{""TN"":0.45964764560447485,""TP"":0.124135786510706}",,,,,,324.4979165250521,54.79488125739632,25.186338161138984,41.27152614516218,5.123273358526873
1,340,419,,"{""TN"":0.42754293133998655,""TP"":0.09440996603076855}",,,,,,163.51610831354304,37.71518957502745,16.124862706950537,2.019497085020099,0.19066065119598363
1,590,1344,,"{""TN"":0.14779731362468745,""TP"":0.08844868119371316}",,,,,,934.3893333564436,146.45363564540824,21.645453918960108,16.039333960727156,1.4186579360518528
1,590,1815,,"{""TN"":0.3512829633973542,""TP"":0.31894536439351406}",,,,,,1090.0712755240615,1335.0401065630917,468.97684488780243,103.15867553548196,32.90198135901658
1,329,870,,"{""TN"":0.3300278049063381,""TP"":0.470353030429456}",,,,,,5160.383126496607,712.7332659213114,235.22179523573575,78.22372279926961,36.792765070110185
1,329,790,,"{""TN"":0.2682282900355515,""TP"":0.17801893987307377}",,,,,,560.036200091344,68.66296079465339,18.41734856272799,19.45113773094189,3.462670918187421
1,340,1568,,"{""TN"":0.2419039329392051,""TP"":0.2801622715651166}",,,,,,720.4360935018223,81.97325304763122,19.82965230804267,42.95610835037502,12.034680893038338
1,329,1110,,"{""TN"":0.19249923521431223,""TP"":0.21899385708133123}",,,,,,212.57765156478519,520.6901093160733,100.23244782700074,32.83789492002076,7.191297266966799
1,590,2406,,"{""TN"":0.22883576590557964,""TP"":0.23393330943256732}",,,,,,250.28868181591818,122.25751622548115,27.97689236317181,18.61607894992161,4.354920957413115
1,329,1604,,"{""TN"":0.3254261781406624,""TP"":0.06413747497867173}",,,,,,410.26193305592955,474.10570574135625,154.28640785409107,7.1299572500409285,0.45729745472349914
1,329,770,,"{""TN"":0.2762755851872738,""TP"":0.11805244538966977}",,,,,,85.06592788314363,24.86340120675695,6.8691507181427465,11.49476008337735,1.3569845370102607
1,329,2241,,"{""TN"":0.07062149059352345,""TP"":0.18287264939624892}",,,,,,176.32555638406694,516.0201166019668,36.44210981067467,27.349328857738413,5.00144422742391
1,329,1721,,"{""TN"":0.05311943045304216,""TP"":0.26461730565107777}",,,,,,437.90883425141806,390.52242691045103,20.744328896622946,165.62071565563937,43.82610753679857
1,340,2061,,"{""TN"":0.1410975251329607,""TP"":0.1763820681654572}",,,,,,465.3490749365999,809.7038518813475,114.24720959108352,19.667450740103,3.468985637081619
1,340,1128,,"{""TN"":0.08396518490211549,""TP"":0.30121685770605167}",,,,,,179.17379001617434,42.822367801208486,3.5955880303748673,2.330619184383349,0.7020217872293935
1,340,1908,,"{""TN"":0.23762183182610175,""TP"":0.1674345990760521}",,,,,,111.25842084727552,6.168351427039628,1.4657349654403051,7.703423934638176,1.2898196980090066
1,329,2102,,"{""TN"":0.2736284084526286,""TP"":0.11826466064584644}",,,,,,423.4909719546179,214.1721880658483,58.60359495527513,16.852383747836075,1.9930414450114113
1,329,218,,"{""TN"":0.10481830446143275,""TP"":0.43002870925491365}",,,,,,942.3166285926422,376.11957360468887,39.42421598000055,82.94699498856384,35.6695891915059
1,329,1584,,"{""TN"":0.13662231057194088,""TP"":0.11087593491846008}",,,,,,751.2266220646553,427.3987276532027,58.39220170748823,6.9020917026525135,0.7652758704245434
1,340,2144,,"{""TN"":0.348034925775079,""TP"":0.17555923311099597}",,,,,,640.6363740218438,367.7550562605644,127.99160370905552,3.173506296895366,0.5571383317558671
1,340,1417,,"{""TN"":0.11298029392807842,""TP"":0.3176245768544558}",,,,,,951.4367197733292,1732.5611118641748,195.74526366677281,16.66881365303045,5.294424883209572
1,329,2392,,"{""TN"":0.39937009094648546,""TP"":0.2691137229981104}",,,,,,2438.126173754822,2670.9744047687577,1066.7072909482335,52.45973500351805,14.117634594291033
1,329,970,,"{""TN"":0.20953424026660014,""TP"":0.44227442484678225}",,,,,,299.0492779417495,3.549790307937118,0.7438026152793445,12.071695696311346,5.339002271011477
1,590,1550,,"{""TN"":0.1610149281600981,""TP"":0.42054891476958584}",,,,,,851.668936830574,910.5750387431292,146.6161744476035,270.3191096493049,113.68240820449586
1,329,465,,"{""TN"":0.17617040301119374,""TP"":0.054557031404601365}",,,,,,245.4769925308932,981.5010666018308,172.91143845916105,72.54256862235728,3.957707194500396
1,590,524,,"{""TN"":0.435223709620249,""TP"":0.2273845244085335}",,,,,,1400.4962214921943,1435.6958591325003,624.8488776980772,169.4529854118998,38.530986497491
1,590,1433,,"{""TN"":0.3496865774735538,""TP"":0.13732944910921252}",,,,,,143.31633551036862,199.0399879002237,69.60161214920679,1.0227092445267234,0.14044809714975384
1,590,2415,,"{""TN"":0.06611460954356774,""TP"":0.39420469389473856}",,,,,,1291.0196049869992,784.4255149890107,51.861986639510484,82.86995303588282,32.66772446958154
1,590,170,,"{""TN"":0.22178637315497485,""TP"":0.17436440722709567}",,,,,,872.1209526980186,172.78817800253816,38.32206332323914,25.547558241619985,4.4545848488997715
1,340,2251,,"{""TN"":0.26965234516470343,""TP"":0.3633604419244749}",,,,,,690.6982972778824,675.7640351034407,182.22135684360578,146.84647500612172,53.35820005327575
1,329,2636,,"{""TN"":0.08124290380910759,""TP"":0.10948940359998605}",,,,,,658.6477234035813,778.900252936182,63.28011832618381,7.289330822420782,0.7981044843898472
1,340,2673,,"{""TN"":0.08009879535351452,""TP"":0.35803223248597005}",,,,,,207.15462340593075,929.102961846188,74.42002800326203,43.037784928384944,15.408914219160696
1,590,184,,"{""TN"":0.3802698873910706,""TP"":0.42893791991862934}",,,,,,1114.284289504184,407.018624381569,154.7769264596477,4.861460104775743,2.085264585109909
1,590,865,,"{""TN"":0.13961705749232955,""TP"":0.13265325183645482}",,,,,,901.8898701395224,126.37197542540805,17.643683358388454,67.51629486174642,8.956256065359588
1,590,1826,,"{""TN"":0.09677038677619174,""TP"":0.4713780786593788}",,,,,,2570.1128894150743,1753.8661998245693,169.72231051071316,67.70663819275747,31.91542502378773
1,590,1792,,"{""TN"":0.1642258924083886,""TP"":0.33174499681751735}",,,,,,1792.9601340047843,804.3448012041996,132.09424278180762,25.01583154095014,8.298876954940054
1,590,2112,,"{""TN"":0.3080365132580568,""TP"":0.07029186635091932}",,,,,,972.8172040601327,415.0728998740455,127.8576088251115,373.1974463665791,26.232745022503956
1,590,2558,,"{""TN"":0.48044798821901746,""TP"":0.0610398201200354}",,,,,,484.09429207585833,1102.3641685616494,529.6286470701743,33.281525753285166,2.0314983453008524
1,590,2037,,"{""TN"":0.07577267148498756,""TP"":0.2656933322537114}",,,,,,587.1293956830735,607.1013300927578,46.00168964321753,3.281566649427699,0.8718903780990921
1,340,1323,,"{""TN"":0.06594835152041831,""TP"":0.07400582765798287}",,,,,,1487.1044832859948,1415.3551897508066,93.34034157993455,11.211564935324912,0.8297211423799393
1,590,1997,,"{""TN"":0.19099697970006585,""TP"":0.1739877496858413}",,,,,,364.1803074014381,350.7254175601391,66.987495458031,21.0491272689532,3.6622902863760456
1,329,1653,,"{""TN"":0.3477639403892037,""TP"":0.38079039572951734}",,,,,,169.3796968703413,267.8303598940129,93.14174131260047,0.08747094408577324,0.03330809541325608
1,329,651,,"{""TN"":0.11703338501895166,""TP"":0.061266747026102346}",,,,,,615.2282534496411,126.25670802976005,14.776249922072275,139.37734206882328,8.539196357701128
1,590,1472,,"{""TN"":0.07628687342196114,""TP"":0.4973157074371652}",,,,,,1499.7125364943759,750.0477739712062,57.21879959336513,6.979643366422037,3.4710862784312924
1,590,1247,,"{""TN"":0.12307056674166705,""TP"":0.3425396967339782}",,,,,,1791.572793513944,204.59157004794216,25.179200476367715,25.62614670786578,8.777972521772778
1,590,2185,,"{""TN"":0.18890798962665956,""TP"":0.39199396866726366}",,,,,,1270.1831629758815,1009.6286905654166,190.7269262041096,10.067648837898275,3.94645762311611
1,340,356,,"{""TN"":0.36315328156078397,""TP"":0.2752784532637543}",,,,,,959.3334896610257,416.2018645915686,151.1450729181452,12.865055191917092,3.5414724943837683
1,329,2433,,"{""TN"":0.16884402352649008,""TP"":0.17417954245285516}",,,,,,449.70301751365525,398.5856322243018,67.29880186460093,54.95491705847717,9.57202230878016
1,329,2039,,"{""TN"":0.20525652933150784,""TP"":0.3361404215925091}",,,,,,1331.2052574713166,1894.6370553240786,388.8866263186884,58.65625821346243,19.716739364912335
1,340,2227,,"{""TN"":0.35297127924918736,""TP"":0.208256270571014}",,,,,,499.5082566911283,277.37506215804154,97.90543052174678,1.7110557004964837,0.3563380789246716
1,329,1821,,"{""TN"":0.21417630172681068,""TP"":0.3762793865898577}",,,,,,188.141049315393,269.60683542724183,57.74339493207554,7.5381965049119835,2.8364679568620903
1,329,542,,"{""TN"":0.17301515398879327,""TP"":0.3175601614413013}",,,,,,94.16886743388815,31.289928335973638,5.413631769346785,0.9120365062865106,0.2896264601767047
1,340,1933,,"{""TN"":0.15986512544007725,""TP"":0.0975241140343334}",,,,,,94.09167848044133,84.00476554076283,13.429432380738328,0.6934269623169266,0.06762585014747736
1,329,666,,"{""TN"":0.3750979059168106,""TP"":0.30256356495296904}",,,,,,612.8578474345135,574.7156447031412,215.57463482577796,54.70388533756405,16.551402564511832
1,329,893,,"{""TN"":0.2296806496039665,""TP"":0.07891804624101333}",,,,,,478.7362068357134,321.2214234934732,73.77834521469175,6.830414259525453,0.5390429483785065
1,329,1375,,"{""TN"":0.10953180098967871,""TP"":0.1630981456911612}",,,,,,298.77170661895207,1054.2053302864751,115.46900843919671,14.514078268927317,2.3672192520784243
1,329,726,,"{""TN"":0.18868260808408466,""TP"":0.43351861118880036}",,,,,,2479.4709184486096,21.05717546624433,3.973122785855182,9.77566326458293,4.237931961911366
1,340,589,,"{""TN"":0.37120253089264965,""TP"":0.4969168421831654}",,,,,,515.851833545896,148.4464727402717,55.10370638327558,3.173774348657905,1.5771019271370188
1,340,64,,"{""TN"":0.06300268311237918,""TP"":0.39246762622469994}",,,,,,1791.751679509526,1250.9002677622846,78.81007317501748,71.67854221411825,28.13150731402194
1,329,1378,,"{""TN"":0.12573537760897735,""TP"":0.2609830214833177}",,,,,,291.94457193316754,691.1384206884906,86.9005503053396,11.853568981317256,3.0935802481051096
1,590,1732,,"{""TN"":0.3038157582270963,""TP"":0.14963525549366608}",,,,,,2049.93153276084,411.22225787590173,124.9358020764256,28.369002432913728,4.24500292714948
1,340,1919,,"{""TN"":0.10854326616149453,""TP"":0.2822650479069432}",,,,,,440.81395765541833,134.5268375161135,14.601982330375634,125.96233764104798,35.55476526872096
1,340,321,,"{""TN"":0.0996851541621202,""TP"":0.1933372720455147}",,,,,,511.1184987624031,78.81189586139175,7.856375988751799,3.136337673574832,0.606370970022534
1,329,473,,"{""TN"":0.13430378225045855,""TP"":0.14346744151818827}",,,,,,298.46729439230313,43.87681780727782,5.892822584631682,27.934914507483025,4.00775071341791
1,590,2106,,"{""TN"":0.1977499546034278,""TP"":0.06260919242959767}",,,,,,227.60818031820313,209.8451798074559,41.49687478067255,13.763339237782407,0.8617115548121509
1,590,424,,"{""TN"":0.07545619622996155,""TP"":0.4798857444130303}",,,,,,550.152233487532,175.83022829708148,13.267480209543518,5.077907875929965,2.4368156011014404
1,590,1389,,"{""TN"":0.05826428638743685,""TP"":0.3662916496442058}",,,,,,344.93366334231405,353.97515767547657,20.624109960842084,8.3904187227528,3.073340315162753
1,329,2255,,"{""TN"":0.06833882070802755,""TP"":0.3999470232807947}",,,,,,102.3710371211565,126.98407558313849,8.67794197405072,61.345485292884874,24.534944234605074
1,590,371,,"{""TN"":0.1894613371573673,""TP"":0.42883322261290024}",,,,,,1129.714492714394,1367.1618225025436,259.02430700183515,6.3730516323264625,2.732976269368961
1,340,1672,,"{""TN"":0.09010415706552008,""TP"":0.47670343453800956}",,,,,,563.999731722163,1291.0946264132283,116.33299300478649,5.610015072565048,2.6743134529017594
1,340,1419,,"{""TN"":0.12924219907443643,""TP"":0.25675173158168785}",,,,,,578.728891929376,129.98963106514057,16.800145775733444,27.070675007853197,6.9504426833514295
1,590,2084,,"{""TN"":0.13787082137371015,""TP"":0.18972541451452218}",,,,,,341.29631696927567,344.98175438778173,47.562917836387,66.58837552584137,12.633507148488919
1,329,2003,,"{""TN"":0.2368961199621119,""TP"":0.10079008460583522}",,,,,,505.0073920194673,137.0952021168955,32.477321446914054,12.09251814024553,1.2188059264529443
1,590,2192,,"{""TN"":0.06378109913201685,""TP"":0.49547522586500825}",,,,,,454.63245569260926,321.80413911534316,20.525021698009045,41.7223048023592,20.67236839555764
1,340,830,,"{""TN"":0.13025980950995975,""TP"":0.23159681366218798}",,,,,,27.188736014426194,8.084098873024573,1.053033179259861,0.2683499762168852,0.062148999438154544
1,329,1056,,"{""TN"":0.4016157221466361,""TP"":0.3156449001601277}",,,,,,1432.5692411227499,707.044111538256,283.96003144496336,14.423858671200563,4.552817430194894
1,590,397,,"{""TN"":0.06118246639791161,""TP"":0.12925749897059063}",,,,,,266.77273729704774,6.467852184514309,0.3957191489457059,65.09437287889966,8.413935835385615
1,329,1790,,"{""TN"":0.29122908992292007,""TP"":0.1541092877910771}",,,,,,742.8151474625435,445.3147263060891,129.68860247139656,18.509472462893978,2.852481618645145
1,340,1228,,"{""TN"":0.1790679579038011,""TP"":0.2846386178691216}",,,,,,916.3357030289358,458.58582868649285,82.11802786651263,81.40414544533755,23.17076344837783
1,329,202,,"{""TN"":0.14265882647457828,""TP"":0.05433044083370663}",,,,,,586.0992722172384,2821.046642023411,402.44720338110955,158.1855511830913,8.594290729300214
1,329,1334,,"{""TN"":0.3166298082521305,""TP"":0.12219604266972935}",,,,,,177.45265360738665,25.607506171077784,8.108099768763607,10.232159476246114,1.2503293959628456
1,329,769,,"{""TN"":0.3795298281507081,""TP"":0.1656668385931247}",,,,,,255.03495323704163,363.48979428984285,137.9552191613603,17.04794089410507,2.824278472448835
1,656,1436,,"{""TN"":0.48139511982614813,""TP"":0.11630665818325048}",,,,0.31422553025287625,4.7233742494596616,5083.200237237281,34.947857511221386,16.82372805428157,0.8141694581976305,0.09469332887783405
1,329,2219,,"{""TN"":0.3002568557333978,""TP"":0.1598574400887876}",,,,,,244.86760223001878,1205.7240237098895,362.02690424135216,8.288446388024505,1.3249698219027555
1,590,1014,,"{""TN"":0.19497874462652515,""TP"":0.08246913105106046}",,,,,,761.9075494908502,601.3689323521501,117.25415948741595,167.7453211881444,13.83381087626731
1,590,2583,,"{""TN"":0.24317650268488322,""TP"":0.16288422330455937}",,,,,,869.3448013883647,300.674756093701,73.11703563249648,40.28068329747341,6.561087813085893
1,590,2188,,"{""TN"":0.39130633096546474,""TP"":0.18664291353252133}",,,,,,274.2547324911774,253.72812122080774,99.28542017767495,4.949291285388486,0.9237501454260245
1,340,1526,,"{""TN"":0.06828750016935681,""TP"":0.19960035002865828}",,,,,,751.9909921712173,323.56661763568576,22.0955554565951,15.674378182489749,3.1286113717065183
1,590,2290,,"{""TN"":0.41434430765392893,""TP"":0.3560412624925343}",,,,,,459.87346311512414,129.3311923021744,53.58764333250159,80.15073040432826,28.536967242855788
1,329,28,,"{""TN"":0.08614454124173532,""TP"":0.06760013969976232}",,,,,,137.20401652403706,885.9593545530663,76.32056215679782,42.38270947398102,2.8650770812955573
1,590,2208,,"{""TN"":0.4692634431231274,""TP"":0.4873857551902463}",,,,,,1520.622738771646,624.4280574636942,293.0212602280992,3.969338465298843,1.9345990255153698
1,590,357,,"{""TN"":0.4031822808731872,""TP"":0.4226515159158184}",,,,,,10.739457480573481,8.599723718907656,3.4672562238684366,0.2878649011518883,0.12166653685080281
1,590,314,,"{""TN"":0.10214799474035137,""TP"":0.1605865193127804}",,,,,,3572.0572871548125,624.1860058722062,63.75934884483505,261.9193244178588,42.060712649018875
1,340,334,,"{""TN"":0.4964542818602697,""TP"":0.42599434690097665}",,,,,,858.5167153786509,437.1015646620866,217.00094338431646,27.603730726681718,11.7590332429432
1,340,763,,"{""TN"":0.177759967452628,""TP"":0.1859958106934021}",,,,,,723.8899403901983,1088.7974813208234,193.54460484209292,90.657891028599,16.861987937618377
1,656,2090,,"{""TN"":0.21721452206125363,""TP"":0.16647760850373539}",,,,0.7351793134826868,34.4696523824335,7589.429825416589,184.4181734399569,40.05830540316961,64.78791223715046,10.785736689190703
1,329,1347,,"{""TN"":0.22702084744586612,""TP"":0.409439389182444}",,,,,,497.6094813744469,3413.6305557905803,774.9653016426805,127.74233050013575,52.30274177271747
1,340,75,,"{""TN"":0.09025064159205752,""TP"":0.24228979088264152}",,,,,,1110.2742412524676,690.2065441013269,62.2915834361815,27.015320470354382,6.545536347389708
1,329,2378,,"{""TN"":0.17094297573526807,""TP"":0.09635441244684423}",,,,,,613.4894005619628,696.9370651504988,119.13649581703066,385.2987817366173,37.125237730716634
1,590,892,,"{""TN"":0.19601581322318218,""TP"":0.11785876998635866}",,,,,,1758.117656331439,993.4110472956719,194.7242743005542,0.1103272976459337,0.013003039596468629
1,590,366,,"{""TN"":0.06510375387094057,""TP"":0.05385387456676827}",,,,,,2801.616736561747,2898.0340929921813,188.67289829975746,26.040849030463868,1.4024006172987502
1,329,2174,,"{""TN"":0.2755059724261918,""TP"":0.15731950262472044}",,,,,,123.42249625571937,126.48786062361731,34.8481610412183,10.78328150653649,1.6964204832706666
1,340,2296,,"{""TN"":0.05991776016353441,""TP"":0.24362248155991623}",,,,,,248.2314520131557,1192.6050749044873,71.45822484794105,0.414433485543034,0.10096531418951961
1,590,257,,"{""TN"":0.19748287679539867,""TP"":0.12245253567414292}",,,,,,410.4212168697298,216.71211733095865,42.796932366939686,15.198426616495084,1.8610858774472077
1,340,1956,,"{""TN"":0.08494418477996299,""TP"":0.2697572209943418}",,,,,,600.6998435200759,730.5345919138604,62.054665363685814,3.175966735390034,0.8567399605092877
1,329,2608,,"{""TN"":0.06952328815325476,""TP"":0.22252246090977676}",,,,,,863.8417602232827,2066.2040854546963,143.64930201649906,36.84236018728364,8.19825265459874
1,329,375,,"{""TN"":0.10933013649747939,""TP"":0.406838034728641}",,,,,,1200.4029983679745,623.6549092036363,68.18427635055667,93.08192213422547,37.86926626985268
1,590,1152,,"{""TN"":0.487864324669845,""TP"":0.08877532668428587}",,,,,,1533.7173104584008,687.956053728769,335.6292155549175,41.84792295542677,3.715063031426837
1,340,1610,,"{""TN"":0.16479665114424114,""TP"":0.12835162520497723}",,,,,,1278.6869968781418,329.27952226494733,54.264162559638905,68.49616432166782,8.791594010993242
1,590,1104,,"{""TN"":0.16601160905365214,""TP"":0.08954362112565065}",,,,,,10027.082920357847,1237.0869640875649,205.37079744747422,151.81033153893893,13.593646810282161
1,340,2,,"{""TN"":0.159315321769113,""TP"":0.3121389533112419}",,,,,,0.01857385361870761,0.013565991472719242,0.0021612702965933092,0.00047076516918087194,0.00014694414716350708
1,329,178,,"{""TN"":0.1234942576970487,""TP"":0.05162593994545939}",,,,,,60.28589097974543,2.9929878296946697,0.36961681032444405,3.4096424925442377,0.17602599855557527
1,340,313,,"{""TN"":0.2847138981334487,""TP"":0.3350694132937863}",,,,,,2822.6088128677843,2271.0060876888506,646.5869959106853,1311.3689568241955,439.3996269747678
1,340,883,,"{""TN"":0.4741331601897152,""TP"":0.10715591809622085}",,,,,,3705.0030618904657,4721.649228996502,2238.6904702514435,635.8779366661892,68.13808410059607
1,340,1194,,"{""TN"":0.09701253688568245,""TP"":0.07876386131032564}",,,,,,310.6783312211394,162.6853304793573,15.78251662388809,0.10340188037175345,0.008144331364827673
1,329,1641,,"{""TN"":0.36398000480563775,""TP"":0.14790740383777276}",,,,,,256.90699154249535,69.69483045467304,25.36752472382,39.652124780907286,5.864842832995411
1,590,1966,,"{""TN"":0.3325772982960267,""TP"":0.15753669362976858}",,,,,,683.4015053879941,448.9892580284468,149.32363439903847,16.54355058898685,2.606216260685799
1,340,1133,,"{""TN"":0.18538415046978418,""TP"":0.06294229492857195}",,,,,,58.943284046941834,47.8073145886063,8.862718401250499,1.1554101132565502,0.0727241641120485
1,329,2498,,"{""TN"":0.23710816823958136,""TP"":0.15233061182691737}",,,,,,2004.0996747398094,913.2175626923432,216.53134349419656,153.4697601913859,23.3781424668841
1,329,2391,,"{""TN"":0.2614891987721025,""TP"":0.18806135089150344}",,,,,,199.06714501218664,98.83474327191242,25.844217829018827,31.526397984165857,5.928896993645402
1,656,1873,,"{""TN"":0.17742730805617707,""TP"":0.16766156120426023}",,,,2.5153158890659784,5.070083081644284,30645.826489426152,126.69171908982639,22.478570671117275,248.1970118607673,41.61309849480854
1,329,996,,"{""TN"":0.061013656274134916,""TP"":0.21668984121275003}",,,,,,2805.3156843032975,2604.093277413918,158.88525213391824,20.710278977533367,4.487707063113461
1,340,1771,,"{""TN"":0.33682054482702195,""TP"":0.3316751637992182}",,,,,,456.8455810454534,363.00706583405554,122.26823769028522,30.73984616729504,10.195643512700352
