scenario,pid,baseline_TN,final_TN,baseline_TP,final_TP
1,2679,44.791209711192664,44.791209711192664,1.1288596313057466,1.1288596313057466
1,2681,61.71958398227649,61.71958398227649,2.6421025976036745,2.6421025976036745
1,2678,7.5341878310119625,7.5341878310119625,16.58712922914583,16.58712922914583
1,2676,42.227940398070594,42.227940398070594,3.7212861055390762,3.7212861055390762
1,2669,9.311969524858807,9.311969524858807,1.161080626107588,1.161080626107588
1,2672,19.831920969303248,19.831920969303248,9.747098438804251,9.747098438804251
1,2666,33.63190720483988,33.63190720483988,4.4552322654165994,4.4552322654165994
1,2660,22.736567953093246,22.736567953093246,0.5544774435695538,0.5544774435695538
1,2664,28.275087220950088,28.275087220950088,0.19145176831252597,0.19145176831252597
1,2661,55.52623439851641,55.52623439851641,2.195317914030041,2.195317914030041
1,2680,41.61754801707477,39.20711146497332,0.8926727107636314,0.7072173248127065
1,2673,126.55841951592261,116.42124257085248,5.862422426443953,3.7634862373284066
1,2671,45.67669941475237,45.67669941475237,0.4892774157039351,0.4892774157039351
1,2667,23.66884014908137,23.66884014908137,0.13141129736168633,0.13141129736168633
1,2662,10.533509629818898,10.533509629818898,2.5447328820486916,2.5447328820486916
1,2655,39.68572935446903,39.68572935446903,15.4513625407894,15.4513625407894
1,2652,18.03301432552608,13.17927609203672,0.937287176897633,0.8687972604589523
1,2649,23.782232451032318,14.883749635018862,0.47894271816857137,0.43393349320872604
1,2645,9.396336915655343,9.396336915655343,1.2319737934326145,1.2319737934326145
1,2648,13.922436289041258,9.07388161175178,2.4547351638410704,1.8124027963736045
1,2668,22.48607675489323,22.48607675489323,4.653563921156748,4.653563921156748
1,2658,37.01590612013494,37.01590612013494,0.7746265958697149,0.7746265958697149
1,2657,56.45196027904021,56.45196027904021,4.095287149936037,4.095287149936037
1,2654,20.49913516120698,20.49913516120698,0.7073186910046835,0.7073186910046835
1,2656,35.94973023849853,35.94973023849853,0.3795049672186196,0.3795049672186196
1,2650,12.662382782171722,12.662382782171722,0.022086809253016537,0.022086809253016537
1,2646,47.384875500427675,47.384875500427675,2.4209858248258183,2.4209858248258183
1,2647,37.30992271758011,37.30992271758011,3.614580620439358,3.614580620439358
1,2643,23.356631021533598,23.356631021533598,1.7674401324796776,1.7674401324796776
1,2637,9.857193245957347,6.690444330203354,0.32906014707194686,0.1663863816570075
1,2659,35.1041777074283,35.1041777074283,1.2190693772007712,1.2190693772007712
1,2653,28.91416638887133,28.91416638887133,3.2999771483205116,3.2999771483205116
1,2651,33.08309920003545,33.08309920003545,1.6643399244743717,1.6643399244743717
1,2642,28.552429644724814,28.552429644724814,0.7510602745753141,0.7510602745753141
1,2640,2.4654267654351525,2.3356290043070165,1.1228086898506147,0.9849746498100591
1,2639,13.347284731578029,13.347284731578029,1.0438802024289813,1.0438802024289813
1,2636,60.680614653633214,55.750745314250565,0.5678789717306815,0.5057022417989159
1,2633,4.664219335125281,4.664219335125281,0.6878748976615903,0.6878748976615903
1,2626,16.743750310667345,13.603535233405731,2.4010323001428864,1.9250332980053768
1,2628,28.4219291404767,28.4219291404767,3.67796418212827,3.67796418212827
1,2644,34.85881241964325,34.85881241964325,1.0378832120321975,1.0378832120321975
1,2641,52.80407693320693,52.80407693320693,0.4339458398154078,0.4339458398154078
1,2638,1.8169658507088382,1.8169658507088382,0.27014358232692526,0.27014358232692526
1,2634,38.34156103578702,31.79671073681065,1.1932562447038846,0.9232685437354031
1,2635,10.85934968823475,10.85934968823475,1.307104470702872,1.307104470702872
1,2632,10.44123145994786,10.44123145994786,2.634978550528605,2.634978550528605
1,2631,22.846251022961226,22.846251022961226,0.966859433070151,0.966859433070151
1,2627,17.06048356591506,17.06048356591506,2.1859216332084417,2.1859216332084417
