scenario,cps,pid,impacted_pids,efficiency_json,linear_length_m,buffer_area_ha,portion_treated,wetland_area_ha,catchment_to_wetland_ratio,cost_usd,treated_TN,removed_TN,treated_TP,removed_TP
2,340,1186,,"{""TN"":0.08746407826986147,""TP"":0.16957887679905054}",,,,,,1050.9017212203696,179.06604091667452,15.661846218210236,101.35806890507733,17.188187479443783
2,329,909,,"{""TN"":0.38311428155143556,""TP"":0.42654674879200183}",,,,,,628.0945916618443,2923.7095795403893,1120.114895030666,21.44041789377095,9.145340545329859
2,340,2075,,"{""TN"":0.3189573759796005,""TP"":0.16149873968000053}",,,,,,552.0554896890492,632.5529057970856,201.75741500130985,6.072237068478989,0.9806586335975378
2,329,574,,"{""TN"":0.08765422611858217,""TP"":0.10092366429704208}",,,,,,823.3971771568611,467.41308112565275,40.97073190377116,25.276079576037006,2.5509545698772804
2,329,903,,"{""TN"":0.3110956612416125,""TP"":0.27298039415304703}",,,,,,295.3912413107081,67.14535054995514,20.88862722863816,1.4407626314429902,0.3932999510122887
2,590,2129,,"{""TN"":0.07415474884452805,""TP"":0.24292940886706987}",,,,,,2249.7322695755274,487.01079894261505,36.11416348016257,24.87033045399516,6.04173467551773
2,340,582,,"{""TN"":0.13008930330062626,""TP"":0.24339978288471095}",,,,,,1544.5725851795792,1589.6974582964478,206.80263480856127,17.002315898732455,4.138359998288749
2,329,1786,,"{""TN"":0.29426709986182914,""TP"":0.12569528504276795}",,,,,,522.9027237894142,245.5721450552358,72.26380293225267,6.154052531541651,0.7735353871202955
2,340,1781,,"{""TN"":0.11005185572271992,""TP"":0.14028954389193954}",,,,,,371.70741541354704,206.67933882183246,22.74544477688745,76.58110969564173,10.743528949940167
2,340,875,,"{""TN"":0.09248772129765498,""TP"":0.059651547095243854}",,,,,,294.7261589917493,703.2434496708814,65.04138417756194,19.563813153145,1.16701172166738
2,329,2138,,"{""TN"":0.403396480875888,""TP"":0.06425879640822123}",,,,,,399.6382483870179,234.3585166864509,94.53940089460737,1.8702395166086905,0.12017934033236792
2,329,2111,,"{""TN"":0.4116953222842802,""TP"":0.13215041717287254}",,,,,,467.13237890739526,18.43719681992318,7.590507686796979,48.560585418105894,6.417301621161605
2,340,1815,,"{""TN"":0.38948402880622224,""TP"":0.14344101523729186}",,,,,,609.2900009444251,927.5256609044293,361.25643123021104,121.70483001228718,17.4574643762445
2,329,2053,,"{""TN"":0.43020785197066347,""TP"":0.4352448472622744}",,,,,,189.63689478343807,159.27466912480463,68.52121327752036,1.4363495954475045,0.6251637602857788
2,656,1720,,"{""TN"":0.12314196453832164,""TP"":0.19186300056758543}",,,,1.0985616263736961,1.788436327106025,22128.39979628356,62.377515447366484,7.681289795208214,0.9197600918464797,0.17646793102398356
2,340,2073,,"{""TN"":0.2766610034237837,""TP"":0.4543623468631153}",,,,,,1573.7365834315012,793.2997122040074,219.4750943941595,351.0435302573219,159.5009622588298
2,329,2597,,"{""TN"":0.279972108874919,""TP"":0.2314790400663762}",,,,,,492.8274529769523,1689.176392762754,472.92227694351675,5.67029264925168,1.312553899344208
2,340,1642,,"{""TN"":0.07666138578002626,""TP"":0.2716499430585496}",,,,,,82.52328982970445,77.80594414465156,5.964711500052309,0.4454049161298196,0.12099422010466356
2,340,809,,"{""TN"":0.38064198166045327,""TP"":0.4785971022323779}",,,,,,1127.2234535072814,302.4233202011861,115.11501190171326,6.3658751608121635,3.046689405137774
2,590,2535,,"{""TN"":0.11537809352990938,""TP"":0.09605777035306143}",,,,,,330.7381616234566,994.4955121202322,114.74299621248328,17.565121842431427,1.6872664401638213
2,329,258,,"{""TN"":0.13479501285126888,""TP"":0.44775001685085786}",,,,,,413.8937174254226,271.568208686159,36.60604017984687,56.1714891866599,25.15078522986475
2,656,965,,"{""TN"":0.4719166975351222,""TP"":0.3671691411855202}",,,,3.508989796986148,16.630831547268226,92639.42017352294,3869.6754465555714,1826.1644572712546,43.133047030606456,15.837123834942425
2,329,174,,"{""TN"":0.2015098036809948,""TP"":0.06131715866625471}",,,,,,58.14114641995046,0.04049295848339116,0.008159728114450827,2.516593162929148,0.15431034226973833
2,340,59,,"{""TN"":0.06605336885488293,""TP"":0.17694790542824052}",,,,,,339.4976625039288,73.0655234408721,4.82622397041502,0.6577063255970005,0.11637975670129361
2,329,1646,,"{""TN"":0.05945200613289077,""TP"":0.40371581615352037}",,,,,,120.84269050743146,262.862080817454,15.627678040863705,4.8261462742331975,1.9483915819783268
2,329,812,,"{""TN"":0.45799605860789505,""TP"":0.4988895010240776}",,,,,,389.3613014647444,79.7410919326096,36.52110581422502,32.444575917282,16.186258290310622
2,329,1956,,"{""TN"":0.2993764027994972,""TP"":0.09332725262850614}",,,,,,254.60996648231352,237.79480975744764,71.19015474957544,6.2230625893472435,0.5807813343990157
2,656,2640,,"{""TN"":0.1468917183988439,""TP"":0.1223145717714678}",,,,3.849435093322863,1.8899215097774689,74890.37085727033,171.44748803204334,25.18421613219207,4.725050166109385,0.5779424876663722
2,340,201,,"{""TN"":0.1330802824807402,""TP"":0.36646594002705696}",,,,,,274.34271644180507,695.3824588620928,92.54169405751901,1.9896664590345856,0.7291449892504153
2,329,1263,,"{""TN"":0.37312395318378433,""TP"":0.14213270636739583}",,,,,,1876.392422097227,432.45933346856606,161.36093609501583,156.670040151578,22.267936813432353
2,329,767,,"{""TN"":0.18526404223840748,""TP"":0.4559766916103615}",,,,,,33.899635447865705,18.394192831257538,3.4077825176315084,2.4414070714501728,1.1132247193139913
2,590,2076,,"{""TN"":0.09095127260725733,""TP"":0.29267837452874873}",,,,,,112.16141029091958,74.27916556762894,6.755784636581021,1.7380420360190028,0.5086873179646787
2,329,743,,"{""TN"":0.3451923614263994,""TP"":0.3328964445172867}",,,,,,1211.0057574269815,467.72822854449754,161.45621171706173,62.66658737027478,20.86148412559638
