2026-06-05 12:37:38,762 | VERBOSE | Worker logger initialized for scenario 3
2026-06-05 12:37:39,103 | VERBOSE |     BEGIN get_bmp_cost cps=329
2026-06-05 12:37:39,103 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,105 | VERBOSE |       sampled cost rate 37.6476 for cps=329, unit=usd/ha
2026-06-05 12:37:39,105 | VERBOSE |       computed cost for cps=329 using rate=37.6476, unit='usd/ha', realized_quantity=6.9812 => cost=262.82
2026-06-05 12:37:39,105 | VERBOSE |     END get_bmp_cost cps=329
2026-06-05 12:37:39,105 | VERBOSE |   END apply bmp cps=329 pid=1518
2026-06-05 12:37:39,106 | VERBOSE |   selected parcel idx=1179 with pid=1180
2026-06-05 12:37:39,106 | VERBOSE |   BEGIN apply bmp cps=340 pid=1180
2026-06-05 12:37:39,106 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,106 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,106 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,106 | VERBOSE |     BEGIN get_bmp_cost cps=340
2026-06-05 12:37:39,106 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,107 | VERBOSE |       sampled cost rate 130.3116 for cps=340, unit=usd/ha
2026-06-05 12:37:39,107 | VERBOSE |       computed cost for cps=340 using rate=130.3116, unit='usd/ha', realized_quantity=18.6019 => cost=2424.05
2026-06-05 12:37:39,108 | VERBOSE |     END get_bmp_cost cps=340
2026-06-05 12:37:39,108 | VERBOSE |   END apply bmp cps=340 pid=1180
2026-06-05 12:37:39,108 | VERBOSE |   selected parcel idx=1351 with pid=1352
2026-06-05 12:37:39,108 | VERBOSE |   BEGIN apply bmp cps=329 pid=1352
2026-06-05 12:37:39,108 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,108 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,109 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,109 | VERBOSE |     BEGIN get_bmp_cost cps=329
2026-06-05 12:37:39,109 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,110 | VERBOSE |       sampled cost rate 45.5447 for cps=329, unit=usd/ha
2026-06-05 12:37:39,110 | VERBOSE |       computed cost for cps=329 using rate=45.5447, unit='usd/ha', realized_quantity=17.0711 => cost=777.50
2026-06-05 12:37:39,110 | VERBOSE |     END get_bmp_cost cps=329
2026-06-05 12:37:39,111 | VERBOSE |   END apply bmp cps=329 pid=1352
2026-06-05 12:37:39,111 | VERBOSE |   selected parcel idx=1129 with pid=1130
2026-06-05 12:37:39,112 | VERBOSE |   BEGIN apply bmp cps=329 pid=1130
2026-06-05 12:37:39,112 | VERBOSE |     BMP failure triggered for cps=329; scaling efficiencies by 0.25
2026-06-05 12:37:39,112 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,113 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,113 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,113 | VERBOSE |     BEGIN get_bmp_cost cps=329
2026-06-05 12:37:39,113 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,115 | VERBOSE |       sampled cost rate 30.4450 for cps=329, unit=usd/ha
2026-06-05 12:37:39,115 | VERBOSE |       computed cost for cps=329 using rate=30.4450, unit='usd/ha', realized_quantity=0.0006 => cost=0.02
2026-06-05 12:37:39,115 | VERBOSE |     END get_bmp_cost cps=329
2026-06-05 12:37:39,115 | VERBOSE |   END apply bmp cps=329 pid=1130
2026-06-05 12:37:39,116 | VERBOSE |   selected parcel idx=1778 with pid=1779
2026-06-05 12:37:39,116 | VERBOSE |   BEGIN apply bmp cps=590 pid=1779
2026-06-05 12:37:39,116 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,116 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,116 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,116 | VERBOSE |     BEGIN get_bmp_cost cps=590
2026-06-05 12:37:39,116 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,117 | VERBOSE |       sampled cost rate 45.3460 for cps=590, unit=usd/ha
2026-06-05 12:37:39,117 | VERBOSE |       computed cost for cps=590 using rate=45.3460, unit='usd/ha', realized_quantity=24.0968 => cost=1092.69
2026-06-05 12:37:39,118 | VERBOSE |     END get_bmp_cost cps=590
2026-06-05 12:37:39,118 | VERBOSE |   END apply bmp cps=590 pid=1779
2026-06-05 12:37:39,118 | VERBOSE |   selected parcel idx=2659 with pid=2660
2026-06-05 12:37:39,118 | VERBOSE |   BEGIN apply bmp cps=329 pid=2660
2026-06-05 12:37:39,118 | VERBOSE |     BMP failure triggered for cps=329; scaling efficiencies by 0.25
2026-06-05 12:37:39,119 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,119 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,119 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,119 | VERBOSE |     BEGIN get_bmp_cost cps=329
2026-06-05 12:37:39,119 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,120 | VERBOSE |       sampled cost rate 41.0854 for cps=329, unit=usd/ha
2026-06-05 12:37:39,120 | VERBOSE |       computed cost for cps=329 using rate=41.0854, unit='usd/ha', realized_quantity=9.2780 => cost=381.19
2026-06-05 12:37:39,120 | VERBOSE |     END get_bmp_cost cps=329
2026-06-05 12:37:39,120 | VERBOSE |   END apply bmp cps=329 pid=2660
2026-06-05 12:37:39,120 | VERBOSE |   selected parcel idx=2103 with pid=2104
2026-06-05 12:37:39,120 | VERBOSE |   BEGIN apply bmp cps=340 pid=2104
2026-06-05 12:37:39,121 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,121 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,121 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,121 | VERBOSE |     BEGIN get_bmp_cost cps=340
2026-06-05 12:37:39,121 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,122 | VERBOSE |       sampled cost rate 162.6708 for cps=340, unit=usd/ha
2026-06-05 12:37:39,122 | VERBOSE |       computed cost for cps=340 using rate=162.6708, unit='usd/ha', realized_quantity=6.5296 => cost=1062.18
2026-06-05 12:37:39,122 | VERBOSE |     END get_bmp_cost cps=340
2026-06-05 12:37:39,122 | VERBOSE |   END apply bmp cps=340 pid=2104
2026-06-05 12:37:39,122 | VERBOSE |   selected parcel idx=2477 with pid=2478
2026-06-05 12:37:39,123 | VERBOSE |   BEGIN apply bmp cps=329 pid=2478
2026-06-05 12:37:39,123 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,123 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,123 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,123 | VERBOSE |     BEGIN get_bmp_cost cps=329
2026-06-05 12:37:39,123 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,124 | VERBOSE |       sampled cost rate 42.2798 for cps=329, unit=usd/ha
2026-06-05 12:37:39,124 | VERBOSE |       computed cost for cps=329 using rate=42.2798, unit='usd/ha', realized_quantity=43.7319 => cost=1848.98
2026-06-05 12:37:39,124 | VERBOSE |     END get_bmp_cost cps=329
2026-06-05 12:37:39,125 | VERBOSE |   END apply bmp cps=329 pid=2478
2026-06-05 12:37:39,125 | VERBOSE |   selected parcel idx=2258 with pid=2259
2026-06-05 12:37:39,125 | VERBOSE |   BEGIN apply bmp cps=329 pid=2259
2026-06-05 12:37:39,125 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,125 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,125 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,125 | VERBOSE |     BEGIN get_bmp_cost cps=329
2026-06-05 12:37:39,126 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,126 | VERBOSE |       sampled cost rate 52.5784 for cps=329, unit=usd/ha
2026-06-05 12:37:39,126 | VERBOSE |       computed cost for cps=329 using rate=52.5784, unit='usd/ha', realized_quantity=14.2759 => cost=750.61
2026-06-05 12:37:39,127 | VERBOSE |     END get_bmp_cost cps=329
2026-06-05 12:37:39,127 | VERBOSE |   END apply bmp cps=329 pid=2259
2026-06-05 12:37:39,127 | VERBOSE |   selected parcel idx=1859 with pid=1860
2026-06-05 12:37:39,127 | VERBOSE |   BEGIN apply bmp cps=329 pid=1860
2026-06-05 12:37:39,127 | VERBOSE |     BMP failure triggered for cps=329; scaling efficiencies by 0.25
2026-06-05 12:37:39,128 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,128 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,128 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,128 | VERBOSE |     BEGIN get_bmp_cost cps=329
2026-06-05 12:37:39,128 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,129 | VERBOSE |       sampled cost rate 30.2360 for cps=329, unit=usd/ha
2026-06-05 12:37:39,129 | VERBOSE |       computed cost for cps=329 using rate=30.2360, unit='usd/ha', realized_quantity=2.1015 => cost=63.54
2026-06-05 12:37:39,129 | VERBOSE |     END get_bmp_cost cps=329
2026-06-05 12:37:39,129 | VERBOSE |   END apply bmp cps=329 pid=1860
2026-06-05 12:37:39,129 | VERBOSE |   selected parcel idx=288 with pid=289
2026-06-05 12:37:39,129 | VERBOSE |   BEGIN apply bmp cps=590 pid=289
2026-06-05 12:37:39,130 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,130 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,130 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,130 | VERBOSE |     BEGIN get_bmp_cost cps=590
2026-06-05 12:37:39,130 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,131 | VERBOSE |       sampled cost rate 66.2366 for cps=590, unit=usd/ha
2026-06-05 12:37:39,131 | VERBOSE |       computed cost for cps=590 using rate=66.2366, unit='usd/ha', realized_quantity=5.7633 => cost=381.74
2026-06-05 12:37:39,131 | VERBOSE |     END get_bmp_cost cps=590
2026-06-05 12:37:39,131 | VERBOSE |   END apply bmp cps=590 pid=289
2026-06-05 12:37:39,131 | VERBOSE |   selected parcel idx=482 with pid=483
2026-06-05 12:37:39,131 | VERBOSE |   BEGIN apply bmp cps=329 pid=483
2026-06-05 12:37:39,132 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,132 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,132 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,132 | VERBOSE |     BEGIN get_bmp_cost cps=329
2026-06-05 12:37:39,132 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,133 | VERBOSE |       sampled cost rate 44.1818 for cps=329, unit=usd/ha
2026-06-05 12:37:39,133 | VERBOSE |       computed cost for cps=329 using rate=44.1818, unit='usd/ha', realized_quantity=14.3965 => cost=636.06
2026-06-05 12:37:39,133 | VERBOSE |     END get_bmp_cost cps=329
2026-06-05 12:37:39,133 | VERBOSE |   END apply bmp cps=329 pid=483
2026-06-05 12:37:39,133 | VERBOSE |   selected parcel idx=874 with pid=875
2026-06-05 12:37:39,134 | VERBOSE |   BEGIN apply bmp cps=340 pid=875
2026-06-05 12:37:39,134 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,134 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,134 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,134 | VERBOSE |     BEGIN get_bmp_cost cps=340
2026-06-05 12:37:39,134 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,135 | VERBOSE |       sampled cost rate 143.5140 for cps=340, unit=usd/ha
2026-06-05 12:37:39,135 | VERBOSE |       computed cost for cps=340 using rate=143.5140, unit='usd/ha', realized_quantity=6.5289 => cost=936.98
2026-06-05 12:37:39,135 | VERBOSE |     END get_bmp_cost cps=340
2026-06-05 12:37:39,135 | VERBOSE |   END apply bmp cps=340 pid=875
2026-06-05 12:37:39,136 | VERBOSE |   selected parcel idx=433 with pid=434
2026-06-05 12:37:39,136 | VERBOSE |   BEGIN apply bmp cps=590 pid=434
2026-06-05 12:37:39,136 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,136 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,136 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,136 | VERBOSE |     BEGIN get_bmp_cost cps=590
2026-06-05 12:37:39,136 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,137 | VERBOSE |       sampled cost rate 80.1256 for cps=590, unit=usd/ha
2026-06-05 12:37:39,137 | VERBOSE |       computed cost for cps=590 using rate=80.1256, unit='usd/ha', realized_quantity=19.1168 => cost=1531.75
2026-06-05 12:37:39,137 | VERBOSE |     END get_bmp_cost cps=590
2026-06-05 12:37:39,138 | VERBOSE |   END apply bmp cps=590 pid=434
2026-06-05 12:37:39,138 | VERBOSE |   selected parcel idx=1964 with pid=1965
2026-06-05 12:37:39,138 | VERBOSE |   BEGIN apply bmp cps=329 pid=1965
2026-06-05 12:37:39,138 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,138 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,138 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,138 | VERBOSE |     BEGIN get_bmp_cost cps=329
2026-06-05 12:37:39,139 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,139 | VERBOSE |       sampled cost rate 50.4104 for cps=329, unit=usd/ha
2026-06-05 12:37:39,139 | VERBOSE |       computed cost for cps=329 using rate=50.4104, unit='usd/ha', realized_quantity=46.5184 => cost=2345.01
2026-06-05 12:37:39,140 | VERBOSE |     END get_bmp_cost cps=329
2026-06-05 12:37:39,140 | VERBOSE |   END apply bmp cps=329 pid=1965
2026-06-05 12:37:39,140 | VERBOSE |   selected parcel idx=1134 with pid=1135
2026-06-05 12:37:39,140 | VERBOSE |   BEGIN apply bmp cps=590 pid=1135
2026-06-05 12:37:39,140 | VERBOSE |     BMP failure triggered for cps=590; scaling efficiencies by 0.25
2026-06-05 12:37:39,140 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,141 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,141 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,141 | VERBOSE |     BEGIN get_bmp_cost cps=590
2026-06-05 12:37:39,141 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,142 | VERBOSE |       sampled cost rate 64.6384 for cps=590, unit=usd/ha
2026-06-05 12:37:39,142 | VERBOSE |       computed cost for cps=590 using rate=64.6384, unit='usd/ha', realized_quantity=10.7180 => cost=692.80
2026-06-05 12:37:39,142 | VERBOSE |     END get_bmp_cost cps=590
2026-06-05 12:37:39,142 | VERBOSE |   END apply bmp cps=590 pid=1135
2026-06-05 12:37:39,142 | VERBOSE |   selected parcel idx=15 with pid=16
2026-06-05 12:37:39,142 | VERBOSE |   BEGIN apply bmp cps=329 pid=16
2026-06-05 12:37:39,143 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,143 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,143 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,143 | VERBOSE |     BEGIN get_bmp_cost cps=329
2026-06-05 12:37:39,143 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,144 | VERBOSE |       sampled cost rate 33.7669 for cps=329, unit=usd/ha
2026-06-05 12:37:39,144 | VERBOSE |       computed cost for cps=329 using rate=33.7669, unit='usd/ha', realized_quantity=6.5565 => cost=221.39
2026-06-05 12:37:39,144 | VERBOSE |     END get_bmp_cost cps=329
2026-06-05 12:37:39,144 | VERBOSE |   END apply bmp cps=329 pid=16
2026-06-05 12:37:39,144 | VERBOSE |   selected parcel idx=2025 with pid=2026
2026-06-05 12:37:39,144 | VERBOSE |   BEGIN apply bmp cps=340 pid=2026
2026-06-05 12:37:39,145 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,145 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,145 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,145 | VERBOSE |     BEGIN get_bmp_cost cps=340
2026-06-05 12:37:39,145 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,146 | VERBOSE |       sampled cost rate 155.5125 for cps=340, unit=usd/ha
2026-06-05 12:37:39,146 | VERBOSE |       computed cost for cps=340 using rate=155.5125, unit='usd/ha', realized_quantity=19.5890 => cost=3046.34
2026-06-05 12:37:39,146 | VERBOSE |     END get_bmp_cost cps=340
2026-06-05 12:37:39,146 | VERBOSE |   END apply bmp cps=340 pid=2026
2026-06-05 12:37:39,147 | VERBOSE |   selected parcel idx=1128 with pid=1129
2026-06-05 12:37:39,147 | VERBOSE |   BEGIN apply bmp cps=590 pid=1129
2026-06-05 12:37:39,147 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,147 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,147 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,147 | VERBOSE |     BEGIN get_bmp_cost cps=590
2026-06-05 12:37:39,147 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,148 | VERBOSE |       sampled cost rate 81.8947 for cps=590, unit=usd/ha
2026-06-05 12:37:39,148 | VERBOSE |       computed cost for cps=590 using rate=81.8947, unit='usd/ha', realized_quantity=21.1479 => cost=1731.90
2026-06-05 12:37:39,148 | VERBOSE |     END get_bmp_cost cps=590
2026-06-05 12:37:39,148 | VERBOSE |   END apply bmp cps=590 pid=1129
2026-06-05 12:37:39,149 | VERBOSE |   selected parcel idx=1478 with pid=1479
2026-06-05 12:37:39,149 | VERBOSE |   BEGIN apply bmp cps=590 pid=1479
2026-06-05 12:37:39,149 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,149 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,149 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,150 | VERBOSE |     BEGIN get_bmp_cost cps=590
2026-06-05 12:37:39,150 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,151 | VERBOSE |       sampled cost rate 59.6177 for cps=590, unit=usd/ha
2026-06-05 12:37:39,151 | VERBOSE |       computed cost for cps=590 using rate=59.6177, unit='usd/ha', realized_quantity=8.4227 => cost=502.14
2026-06-05 12:37:39,151 | VERBOSE |     END get_bmp_cost cps=590
2026-06-05 12:37:39,151 | VERBOSE |   END apply bmp cps=590 pid=1479
2026-06-05 12:37:39,152 | VERBOSE |   selected parcel idx=995 with pid=996
2026-06-05 12:37:39,152 | VERBOSE |   BEGIN apply bmp cps=590 pid=996
2026-06-05 12:37:39,152 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,152 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,152 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,153 | VERBOSE |     BEGIN get_bmp_cost cps=590
2026-06-05 12:37:39,153 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,153 | VERBOSE |       sampled cost rate 114.9632 for cps=590, unit=usd/ha
2026-06-05 12:37:39,154 | VERBOSE |       computed cost for cps=590 using rate=114.9632, unit='usd/ha', realized_quantity=55.4750 => cost=6377.58
2026-06-05 12:37:39,154 | VERBOSE |     END get_bmp_cost cps=590
2026-06-05 12:37:39,154 | VERBOSE |   END apply bmp cps=590 pid=996
2026-06-05 12:37:39,154 | VERBOSE |   selected parcel idx=2343 with pid=2344
2026-06-05 12:37:39,154 | VERBOSE |   BEGIN apply bmp cps=329 pid=2344
2026-06-05 12:37:39,155 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,155 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,155 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,155 | VERBOSE |     BEGIN get_bmp_cost cps=329
2026-06-05 12:37:39,155 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,156 | VERBOSE |       sampled cost rate 50.1091 for cps=329, unit=usd/ha
2026-06-05 12:37:39,157 | VERBOSE |       computed cost for cps=329 using rate=50.1091, unit='usd/ha', realized_quantity=0.2807 => cost=14.06
2026-06-05 12:37:39,157 | VERBOSE |     END get_bmp_cost cps=329
2026-06-05 12:37:39,157 | VERBOSE |   END apply bmp cps=329 pid=2344
2026-06-05 12:37:39,157 | VERBOSE |   selected parcel idx=690 with pid=691
2026-06-05 12:37:39,157 | VERBOSE |   BEGIN apply bmp cps=329 pid=691
2026-06-05 12:37:39,158 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,158 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,158 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,158 | VERBOSE |     BEGIN get_bmp_cost cps=329
2026-06-05 12:37:39,158 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,160 | VERBOSE |       sampled cost rate 52.2635 for cps=329, unit=usd/ha
2026-06-05 12:37:39,160 | VERBOSE |       computed cost for cps=329 using rate=52.2635, unit='usd/ha', realized_quantity=3.0759 => cost=160.76
2026-06-05 12:37:39,160 | VERBOSE |     END get_bmp_cost cps=329
2026-06-05 12:37:39,160 | VERBOSE |   END apply bmp cps=329 pid=691
2026-06-05 12:37:39,160 | VERBOSE |   selected parcel idx=182 with pid=183
2026-06-05 12:37:39,161 | VERBOSE |   BEGIN apply bmp cps=340 pid=183
2026-06-05 12:37:39,161 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,161 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,161 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,161 | VERBOSE |     BEGIN get_bmp_cost cps=340
2026-06-05 12:37:39,161 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,163 | VERBOSE |       sampled cost rate 104.2212 for cps=340, unit=usd/ha
2026-06-05 12:37:39,163 | VERBOSE |       computed cost for cps=340 using rate=104.2212, unit='usd/ha', realized_quantity=11.1226 => cost=1159.21
2026-06-05 12:37:39,163 | VERBOSE |     END get_bmp_cost cps=340
2026-06-05 12:37:39,163 | VERBOSE |   END apply bmp cps=340 pid=183
2026-06-05 12:37:39,163 | VERBOSE |   selected parcel idx=1920 with pid=1921
2026-06-05 12:37:39,163 | VERBOSE |   BEGIN apply bmp cps=590 pid=1921
2026-06-05 12:37:39,164 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,164 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,164 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,164 | VERBOSE |     BEGIN get_bmp_cost cps=590
2026-06-05 12:37:39,164 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,165 | VERBOSE |       sampled cost rate 65.6572 for cps=590, unit=usd/ha
2026-06-05 12:37:39,165 | VERBOSE |       computed cost for cps=590 using rate=65.6572, unit='usd/ha', realized_quantity=29.1462 => cost=1913.66
2026-06-05 12:37:39,165 | VERBOSE |     END get_bmp_cost cps=590
2026-06-05 12:37:39,165 | VERBOSE |   END apply bmp cps=590 pid=1921
2026-06-05 12:37:39,165 | VERBOSE |   selected parcel idx=1190 with pid=1191
2026-06-05 12:37:39,166 | VERBOSE |   BEGIN apply bmp cps=329 pid=1191
2026-06-05 12:37:39,166 | VERBOSE |     BMP failure triggered for cps=329; scaling efficiencies by 0.25
2026-06-05 12:37:39,166 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,166 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,166 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,166 | VERBOSE |     BEGIN get_bmp_cost cps=329
2026-06-05 12:37:39,166 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,167 | VERBOSE |       sampled cost rate 39.4978 for cps=329, unit=usd/ha
2026-06-05 12:37:39,167 | VERBOSE |       computed cost for cps=329 using rate=39.4978, unit='usd/ha', realized_quantity=6.2606 => cost=247.28
2026-06-05 12:37:39,167 | VERBOSE |     END get_bmp_cost cps=329
2026-06-05 12:37:39,168 | VERBOSE |   END apply bmp cps=329 pid=1191
2026-06-05 12:37:39,168 | VERBOSE |   selected parcel idx=1123 with pid=1124
2026-06-05 12:37:39,168 | VERBOSE |   BEGIN apply bmp cps=340 pid=1124
2026-06-05 12:37:39,169 | VERBOSE |     BEGIN simulate_infield
2026-06-05 12:37:39,169 | VERBOSE |       calling _simulate_infield
2026-06-05 12:37:39,169 | VERBOSE |     END simulate_infield
2026-06-05 12:37:39,169 | VERBOSE |     BEGIN get_bmp_cost cps=340
2026-06-05 12:37:39,169 | VERBOSE |       calling _get_bmp_cost
2026-06-05 12:37:39,170 | VERBOSE |       sampled cost rate 160.2123 for cps=340, unit=usd/ha
2026-06-05 12:37:39,170 | VERBOSE |       computed cost for cps=340 using rate=160.2123, unit='usd/ha', realized_quantity=12.0913 => cost=1937.18
