2026-05-18 10:54:53,489 [DEBUG] Logger initialized
2026-05-18 10:54:53,489 [INFO] Starting model run
2026-05-18 10:54:53,489 [INFO] Config: C:\Users\GEVENSON\Data\bmp\basin-bmp-sim\examples\east_fork.yaml
2026-05-18 10:54:53,489 [INFO] Logging to: outputs\log_20260518_105453.txt
2026-05-18 10:54:54,240 [DEBUG] Sampled value 0.232911 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,241 [DEBUG] Sampled value 0.161277 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,242 [DEBUG] Sampled value 66.4895 from stats={'min': np.int64(25), 'max': np.int64(75), 'mean': np.int64(50), 'p50': np.int64(50)} kind=None low=None high=None
2026-05-18 10:54:54,263 [DEBUG] Sampled value 0.47174 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,264 [DEBUG] Sampled value 0.137275 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,264 [DEBUG] Sampled value 0.209034 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,266 [DEBUG] Sampled value 22.7983 from stats={'min': np.int64(10), 'max': np.int64(60), 'mean': np.int64(35), 'p50': np.int64(35)} kind=None low=None high=None
2026-05-18 10:54:54,286 [DEBUG] Sampled value 0.0634732 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,287 [DEBUG] Sampled value 0.180529 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,288 [DEBUG] Sampled value 0.495425 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,289 [DEBUG] Sampled value 69.5839 from stats={'min': np.int64(25), 'max': np.int64(75), 'mean': np.int64(50), 'p50': np.int64(50)} kind=None low=None high=None
2026-05-18 10:54:54,309 [DEBUG] Sampled value 0.436068 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,310 [DEBUG] Sampled value 0.211315 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,311 [DEBUG] Sampled value 0.144779 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,312 [DEBUG] Sampled value 92.6415 from stats={'min': np.int64(30), 'max': np.int64(120), 'mean': np.int64(60), 'p50': np.int64(60)} kind=None low=None high=None
2026-05-18 10:54:54,333 [DEBUG] Sampled value 0.07834 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,333 [DEBUG] Sampled value 0.348074 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,334 [DEBUG] Sampled value 0.128738 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,335 [DEBUG] Sampled value 56.8407 from stats={'min': np.int64(10), 'max': np.int64(60), 'mean': np.int64(35), 'p50': np.int64(35)} kind=None low=None high=None
2026-05-18 10:54:54,356 [DEBUG] Sampled value 0.398668 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,356 [DEBUG] Sampled value 0.0959853 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,357 [DEBUG] Sampled value 0.10378 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,358 [DEBUG] Sampled value 54.9691 from stats={'min': np.int64(25), 'max': np.int64(75), 'mean': np.int64(50), 'p50': np.int64(50)} kind=None low=None high=None
2026-05-18 10:54:54,379 [DEBUG] Sampled value 0.143097 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,380 [DEBUG] Sampled value 0.366443 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,380 [DEBUG] Sampled value 0.483096 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,382 [DEBUG] Sampled value 50.0371 from stats={'min': np.int64(25), 'max': np.int64(75), 'mean': np.int64(50), 'p50': np.int64(50)} kind=None low=None high=None
2026-05-18 10:54:54,402 [DEBUG] Sampled value 0.118897 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,403 [DEBUG] Sampled value 0.0895467 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,403 [DEBUG] Sampled value 0.306595 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,405 [DEBUG] Sampled value 31.0916 from stats={'min': np.int64(25), 'max': np.int64(75), 'mean': np.int64(50), 'p50': np.int64(50)} kind=None low=None high=None
2026-05-18 10:54:54,425 [DEBUG] Sampled value 0.24867 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,426 [DEBUG] Sampled value 0.109933 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,426 [DEBUG] Sampled value 0.382475 from stats={'min': np.float64(0.05), 'max': np.float64(0.5), 'mean': np.float64(0.2), 'p50': np.float64(0.2)} kind=efficiency low=0.0 high=1.0
2026-05-18 10:54:54,428 [DEBUG] Sampled value 85.8489 from stats={'min': np.int64(30), 'max': np.int64(120), 'mean': np.int64(60), 'p50': np.int64(60)} kind=None low=None high=None
2026-05-18 10:54:56,790 [INFO] Saved plot: outputs\plot_TN_oid101_xcost_ytotal.jpg
2026-05-18 10:54:57,163 [INFO] Saved plot: outputs\plot_TN_oid101_xcost_ytarget.jpg
2026-05-18 10:54:57,552 [INFO] Saved plot: outputs\plot_TN_oid101_xcost_ymean.jpg
2026-05-18 10:54:57,972 [INFO] Saved plot: outputs\plot_TN_oid101_xcount_ytotal.jpg
2026-05-18 10:54:58,352 [INFO] Saved plot: outputs\plot_TN_oid101_xcount_ytarget.jpg
2026-05-18 10:54:58,706 [INFO] Saved plot: outputs\plot_TN_oid101_xcount_ymean.jpg
2026-05-18 10:54:59,092 [INFO] Saved plot: outputs\plot_TN_oid102_xcost_ytotal.jpg
2026-05-18 10:54:59,513 [INFO] Saved plot: outputs\plot_TN_oid102_xcost_ytarget.jpg
2026-05-18 10:54:59,903 [INFO] Saved plot: outputs\plot_TN_oid102_xcost_ymean.jpg
2026-05-18 10:55:00,349 [INFO] Saved plot: outputs\plot_TN_oid102_xcount_ytotal.jpg
2026-05-18 10:55:00,718 [INFO] Saved plot: outputs\plot_TN_oid102_xcount_ytarget.jpg
2026-05-18 10:55:01,125 [INFO] Saved plot: outputs\plot_TN_oid102_xcount_ymean.jpg
2026-05-18 10:55:01,497 [INFO] Saved plot: outputs\plot_TP_oid101_xcost_ytotal.jpg
2026-05-18 10:55:01,875 [INFO] Saved plot: outputs\plot_TP_oid101_xcost_ytarget.jpg
2026-05-18 10:55:02,289 [INFO] Saved plot: outputs\plot_TP_oid101_xcost_ymean.jpg
2026-05-18 10:55:02,625 [INFO] Saved plot: outputs\plot_TP_oid101_xcount_ytotal.jpg
2026-05-18 10:55:02,984 [INFO] Saved plot: outputs\plot_TP_oid101_xcount_ytarget.jpg
2026-05-18 10:55:03,322 [INFO] Saved plot: outputs\plot_TP_oid101_xcount_ymean.jpg
2026-05-18 10:55:03,656 [INFO] Saved plot: outputs\plot_TP_oid102_xcost_ytotal.jpg
2026-05-18 10:55:04,053 [INFO] Saved plot: outputs\plot_TP_oid102_xcost_ytarget.jpg
2026-05-18 10:55:04,383 [INFO] Saved plot: outputs\plot_TP_oid102_xcost_ymean.jpg
2026-05-18 10:55:04,765 [INFO] Saved plot: outputs\plot_TP_oid102_xcount_ytotal.jpg
2026-05-18 10:55:05,100 [INFO] Saved plot: outputs\plot_TP_oid102_xcount_ytarget.jpg
2026-05-18 10:55:05,450 [INFO] Saved plot: outputs\plot_TP_oid102_xcount_ymean.jpg
2026-05-18 10:55:05,848 [INFO] Saved plot: outputs\plot_TSS_oid101_xcost_ytotal.jpg
2026-05-18 10:55:06,208 [INFO] Saved plot: outputs\plot_TSS_oid101_xcost_ytarget.jpg
2026-05-18 10:55:06,617 [INFO] Saved plot: outputs\plot_TSS_oid101_xcost_ymean.jpg
2026-05-18 10:55:07,019 [INFO] Saved plot: outputs\plot_TSS_oid101_xcount_ytotal.jpg
2026-05-18 10:55:07,418 [INFO] Saved plot: outputs\plot_TSS_oid101_xcount_ytarget.jpg
2026-05-18 10:55:07,776 [INFO] Saved plot: outputs\plot_TSS_oid101_xcount_ymean.jpg
2026-05-18 10:55:08,150 [INFO] Saved plot: outputs\plot_TSS_oid102_xcost_ytotal.jpg
2026-05-18 10:55:08,573 [INFO] Saved plot: outputs\plot_TSS_oid102_xcost_ytarget.jpg
2026-05-18 10:55:08,969 [INFO] Saved plot: outputs\plot_TSS_oid102_xcost_ymean.jpg
2026-05-18 10:55:09,350 [INFO] Saved plot: outputs\plot_TSS_oid102_xcount_ytotal.jpg
2026-05-18 10:55:09,832 [INFO] Saved plot: outputs\plot_TSS_oid102_xcount_ytarget.jpg
2026-05-18 10:55:10,212 [INFO] Saved plot: outputs\plot_TSS_oid102_xcount_ymean.jpg
2026-05-18 10:55:10,213 [INFO] Model run complete
